numBtSamps,numVarSplit,avgcvMSE,avgcvErrFrac
3000,32,442862.3424253679,0.5921295820378347
600,33,444444.0556963322,0.5943486698956763
1500,33,443446.72209831246,0.589801378162045
2100,33,443670.9109646505,0.5908897647876109
3000,33,443258.7349901473,0.5900737756699841
600,34,446951.68662542076,0.5982980625739331
1500,34,445097.48120784346,0.5971339415653916
2100,34,444302.8409760311,0.5959668866401048
3000,34,444430.5082085303,0.5958547144419115
600,35,447730.98448467266,0.5996275964766224
1500,35,445800.3893777814,0.5937915591689268
2100,35,445668.8779655637,0.5950258337145883
3000,35,445720.9424507081,0.5966308538550591
600,36,448214.4005345444,0.6009103912032
1500,36,447826.20736143424,0.6009835457081606
2100,36,447730.82930732926,0.5983157673403184
3000,36,447757.2999620893,0.6010146977535579
600,37,449263.1375036368,0.6004079944137566
1500,37,448983.32073494163,0.6033377557194586
2100,37,448575.166108956,0.6043394610877032
3000,37,448484.92142710584,0.6027304427825955
600,38,450622.37596315617,0.6059740756356043
1500,38,449618.0084849597,0.6071663338483306
2100,38,449910.1125710029,0.6054190834777874
3000,38,449386.8872248936,0.6046623921772777
600,39,452925.7248035155,0.6094408894627896
1500,39,451743.0159316961,0.6095332216665683
2100,39,451903.04687225167,0.6121768705377536
3000,39,451226.0649986911,0.6100850704504116
600,40,455674.6271051582,0.622808272629209
1500,40,453768.8370169646,0.6162252302574931
2100,40,453531.0535118815,0.6164635839089518
3000,40,453083.6948349644,0.6143739954902652
600,41,454259.28679615963,0.6140562125691278
1500,41,454106.92904579913,0.6156738176353955
2100,41,454045.3523905286,0.6154521280653324
3000,41,453489.51784480654,0.6143294165249624
600,42,456042.9543897607,0.6226227131429798
1500,42,454563.7288085315,0.6187289304596993
2100,42,454592.0776211982,0.61792913907452
3000,42,454331.85450267344,0.6185920465197554
600,43,458442.92896760383,0.6276025129649271
1500,43,457241.89609917597,0.6210719803708087
2100,43,456776.71991716756,0.6207876916991524
3000,43,456870.37818702665,0.6213200700935534
600,44,458059.16534860083,0.6176498790201023
1500,44,458260.4414809669,0.6217618319635071
2100,44,458140.0181850608,0.6210022907977727
3000,44,458055.3626442205,0.6206380934785383
600,45,459763.08729692927,0.6196785085174251
1500,45,459154.39456670225,0.6224724439714269
2100,45,458693.43943175464,0.6228144789590488
3000,45,458682.7118177855,0.6241966480102374
600,46,461579.6186163204,0.6256125248767541
1500,46,460748.2097993931,0.6299655349743956
2100,46,460319.1887148828,0.6285963386931567
3000,46,460244.6495803696,0.6273611300981784
600,47,462200.9545889921,0.6323915231703585
1500,47,462018.0650678021,0.631489568188898
2100,47,461265.42868919135,0.6301646479364135
3000,47,460622.1670679746,0.6289504613920185
600,48,464534.1310293764,0.6383288105160655
1500,48,462602.24238638964,0.6359363089500809
2100,48,462660.1570626634,0.6344076103844805
3000,48,462664.5725364546,0.6335897569825701
600,49,465172.31862614193,0.6401960158437254
1500,49,463522.48464567855,0.635785717632358
2100,49,463205.1152635131,0.6345157292852195
3000,49,463458.9233859084,0.6329030201234361
