"dayOmit","ribnumOmit","ribnumactual","yactual","yhat","resid"
249,"R1","R1",3103,2558.25422777778,544.745772222224
249,"R1","R1",3434,3325.25073888889,108.749261111109
249,"R1","R1",3666,3957.61058888889,-291.610588888891
249,"R1","R1",3962,4180.32593333333,-218.325933333332
249,"R1","R1",4229,3812.50341666667,416.496583333331
249,"R1","R1",4527,4133.72051666667,393.279483333326
249,"R1","R1",4863,4274.28966111112,588.710338888883
249,"R1","R1",5200,4381.05799999999,818.942000000012
249,"R2","R2",0,65.0217611111111,-65.0217611111111
249,"R2","R1",249,422.220927777778,-173.220927777778
249,"R2","R2",249,363.403405555555,-114.403405555555
249,"R2","R3",249,437.023933333334,-188.023933333334
249,"R2","R4",249,426.631161111111,-177.631161111111
249,"R2","R5",249,439.198383333333,-190.198383333333
249,"R2","R2",489,472.184311111112,16.8156888888882
249,"R2","R2",727,814.896483333333,-87.8964833333328
249,"R2","R2",989,879.1054,109.8946
249,"R2","R2",1242,1861.13175,-619.131749999996
249,"R2","R2",1490,1887.81779444444,-397.817794444441
249,"R2","R2",1738,1659.05316666666,78.9468333333368
249,"R2","R2",1980,2621.27706111111,-641.277061111112
249,"R2","R2",2224,3338.40768333333,-1114.40768333333
249,"R2","R2",2496,3057.73401666666,-561.734016666663
249,"R2","R2",2784,2506.64419444444,277.35580555556
249,"R2","R2",3103,2941.14485555556,161.855144444443
249,"R2","R2",3434,3738.47677777778,-304.476777777781
249,"R2","R2",3666,3329.58356111111,336.416438888888
249,"R2","R2",3962,4169.51827222222,-207.518272222221
249,"R2","R2",4229,4549.12471666667,-320.124716666667
249,"R2","R2",4527,3791.68106111111,735.31893888889
249,"R2","R2",4863,4027.89465555556,835.105344444438
249,"R2","R2",5200,3185.47023888889,2014.52976111111
249,"R3","R3",0,135.099822222222,-135.099822222222
249,"R3","R1",249,400.956716666666,-151.956716666666
249,"R3","R2",249,349.449488888889,-100.449488888889
249,"R3","R3",249,364.415655555555,-115.415655555555
249,"R3","R4",249,421.399727777778,-172.399727777778
249,"R3","R5",249,363.663733333333,-114.663733333333
249,"R3","R3",489,537.973205555556,-48.9732055555556
249,"R3","R3",727,954.704061111111,-227.704061111111
249,"R3","R3",989,1023.24376666667,-34.2437666666674
249,"R3","R3",1242,1486.58807222222,-244.588072222223
249,"R3","R3",1490,1189.19643888889,300.803561111112
249,"R3","R3",1738,1749.7779,-11.7779000000003
249,"R3","R3",1980,1721.58051666667,258.419483333334
249,"R3","R3",2224,3192.62343333333,-968.623433333331
249,"R3","R3",2496,3124.70998888888,-628.709988888884
249,"R3","R3",2784,2254.82824444444,529.171755555557
249,"R3","R3",3103,3493.73956111111,-390.739561111107
249,"R3","R3",3434,2919.54062777778,514.45937222222
249,"R3","R3",3666,3583.86671666667,82.1332833333317
249,"R3","R3",3962,3277.67683888889,684.323161111111
249,"R3","R3",4229,3985.60757222223,243.392427777775
249,"R3","R3",4527,2312.57668333333,2214.42331666667
249,"R3","R3",4863,3769.19907222222,1093.80092777778
249,"R3","R3",5200,3925.20930555555,1274.79069444445
249,"R4","R4",0,35.8582277777778,-35.8582277777778
249,"R4","R1",249,440.019194444445,-191.019194444445
249,"R4","R2",249,396.548605555555,-147.548605555555
249,"R4","R3",249,438.564716666667,-189.564716666667
249,"R4","R4",249,436.060016666667,-187.060016666667
249,"R4","R5",249,435.703044444445,-186.703044444445
249,"R4","R4",489,607.3589,-118.3589
249,"R4","R4",727,923.932472222222,-196.932472222222
249,"R4","R4",989,1196.72038888889,-207.720388888889
249,"R4","R4",1242,1806.32665555555,-564.326655555555
249,"R4","R4",1490,1911.04096666667,-421.040966666667
249,"R4","R4",1738,1875.61123888889,-137.611238888889
249,"R4","R4",1980,2457.54845555555,-477.548455555554
249,"R4","R4",2496,3023.96330555555,-527.963305555551
249,"R4","R4",3103,3172.6063,-69.6063000000022
249,"R4","R4",3434,3328.33562777777,105.664372222226
249,"R4","R4",4229,2922.78059444445,1306.21940555555
249,"R4","R4",4863,4713.13146111111,149.868538888888
249,"R4","R4",5200,4164.69818888889,1035.30181111111
249,"R5","R5",0,89.0236277777778,-89.0236277777778
249,"R5","R1",249,463.948755555555,-214.948755555555
249,"R5","R2",249,409.277605555555,-160.277605555555
249,"R5","R3",249,446.081233333333,-197.081233333333
249,"R5","R4",249,453.290888888889,-204.290888888889
249,"R5","R5",249,458.198088888888,-209.198088888888
249,"R5","R5",489,885.184977777778,-396.184977777778
249,"R5","R5",1242,1605.22768888889,-363.227688888891
249,"R5","R5",1738,2742.09106666667,-1004.09106666667
249,"R5","R5",1980,2287.6804,-307.680400000001
249,"R5","R5",4863,4273.96542222222,589.034577777777
489,"R1","R1",0,73.1683888888889,-73.1683888888889
489,"R1","R1",249,294.184661111111,-45.184661111111
489,"R1","R1",489,785.270850000001,-296.270850000001
489,"R1","R2",489,511.387788888889,-22.3877888888888
489,"R1","R3",489,540.092755555555,-51.0927555555554
489,"R1","R4",489,712.419716666667,-223.419716666667
489,"R1","R5",489,1026.16287777778,-537.162877777778
489,"R1","R1",727,985.408533333333,-258.408533333333
489,"R1","R1",989,1384.41906666667,-395.419066666667
489,"R1","R1",1242,1604.66747777778,-362.667477777778
489,"R1","R1",1490,2029.94421666667,-539.944216666666
489,"R1","R1",1738,1391.19984444444,346.800155555556
489,"R1","R1",1980,2408.60651111111,-428.606511111107
489,"R1","R1",2224,3947.96604444444,-1723.96604444444
489,"R1","R1",2496,3478.59915,-982.599149999999
489,"R1","R1",2784,2932.24988333333,-148.249883333332
489,"R1","R1",3103,2543.92563333333,559.074366666667
489,"R1","R1",3434,3235.7954,198.204600000002
489,"R1","R1",3666,3977.84443333333,-311.844433333334
489,"R1","R1",3962,4192.38445555556,-230.384455555556
489,"R1","R1",4229,3810.35476666667,418.645233333333
489,"R1","R1",4527,4152.2201,374.7799
489,"R1","R1",4863,4277.45252222223,585.547477777772
489,"R1","R1",5200,4372.79483888889,827.205161111114
489,"R2","R2",0,52.4581444444445,-52.4581444444445
489,"R2","R2",249,383.730061111111,-134.730061111111
489,"R2","R1",489,819.024344444444,-330.024344444444
489,"R2","R2",489,692.650255555555,-203.650255555555
489,"R2","R3",489,720.643077777777,-231.643077777777
489,"R2","R4",489,815.894511111111,-326.894511111111
489,"R2","R5",489,1062.65767222222,-573.657672222223
489,"R2","R2",727,834.4742,-107.4742
489,"R2","R2",989,915.363494444446,73.6365055555544
489,"R2","R2",1242,1855.23503888889,-613.235038888889
489,"R2","R2",1490,1895.78527222222,-405.785272222223
489,"R2","R2",1738,1585.67773888889,152.322261111114
489,"R2","R2",1980,2676.3264,-696.326400000001
489,"R2","R2",2224,3366.46034444445,-1142.46034444445
489,"R2","R2",2496,3075.59548888889,-579.595488888886
489,"R2","R2",2784,2495.80288888889,288.197111111112
489,"R2","R2",3103,2962.89197222222,140.108027777777
489,"R2","R2",3434,3760.68037222222,-326.680372222223
489,"R2","R2",3666,3335.45782222222,330.542177777775
489,"R2","R2",3962,4176.64506111111,-214.645061111112
489,"R2","R2",4229,4574.22763888889,-345.227638888889
489,"R2","R2",4527,3790.98741666667,736.012583333335
489,"R2","R2",4863,4026.39686666667,836.603133333326
489,"R2","R2",5200,3094.91105555556,2105.08894444444
489,"R3","R3",0,181.091888888889,-181.091888888889
489,"R3","R3",249,240.444477777778,8.55552222222207
489,"R3","R1",489,758.85326111111,-269.85326111111
489,"R3","R2",489,565.313622222222,-76.3136222222219
489,"R3","R3",489,523.562666666666,-34.5626666666665
489,"R3","R4",489,779.575249999999,-290.575249999999
489,"R3","R5",489,974.851205555555,-485.851205555555
489,"R3","R3",727,989.138849999999,-262.138849999999
489,"R3","R3",989,827.748249999999,161.251750000001
489,"R3","R3",1242,1551.92098333334,-309.920983333335
489,"R3","R3",1490,1228.51312777778,261.486872222222
489,"R3","R3",1738,1706.78587222222,31.2141277777785
489,"R3","R3",1980,1724.14825,255.851750000001
489,"R3","R3",2224,3209.11675,-985.116750000002
489,"R3","R3",2496,3119.50169444445,-623.501694444446
489,"R3","R3",2784,2262.05156666667,521.94843333333
489,"R3","R3",3103,3528.15842222222,-425.158422222223
489,"R3","R3",3434,2921.33206111111,512.667938888887
489,"R3","R3",3666,3619.84180000001,46.1581999999944
489,"R3","R3",3962,3291.20555,670.794450000001
489,"R3","R3",4229,3976.84230555555,252.157694444451
489,"R3","R3",4527,2281.55863333333,2245.44136666667
489,"R3","R3",4863,3808.09874444445,1054.90125555555
489,"R3","R3",5200,3932.12686111111,1267.87313888889
489,"R4","R4",0,43.3723666666667,-43.3723666666667
489,"R4","R4",249,266.896444444445,-17.8964444444445
489,"R4","R1",489,925.102549999999,-436.102549999999
489,"R4","R2",489,500.141055555555,-11.1410555555549
489,"R4","R3",489,540.82596111111,-51.8259611111104
489,"R4","R4",489,720.072161111111,-231.072161111111
489,"R4","R5",489,1102.04327777778,-613.043277777778
489,"R4","R4",727,1118.34926666667,-391.349266666667
489,"R4","R4",989,1317.54708888889,-328.547088888889
489,"R4","R4",1242,1825.3344,-583.334400000002
489,"R4","R4",1490,1899.91980555556,-409.919805555558
489,"R4","R4",1738,1880.73338888889,-142.73338888889
489,"R4","R4",1980,2434.03155,-454.031549999998
489,"R4","R4",2496,2978.52097777778,-482.520977777781
489,"R4","R4",3103,3130.64771666667,-27.6477166666668
489,"R4","R4",3434,3322.7584,111.2416
489,"R4","R4",4229,2923.39589444444,1305.60410555556
489,"R4","R4",4863,4726.60940555557,136.390594444434
489,"R4","R4",5200,4155.04325,1044.95675
489,"R5","R5",0,160.786994444445,-160.786994444445
489,"R5","R5",249,334.221305555555,-85.2213055555554
489,"R5","R1",489,826.515333333334,-337.515333333334
489,"R5","R2",489,624.500833333333,-135.500833333333
489,"R5","R3",489,605.084805555555,-116.084805555555
489,"R5","R4",489,683.023055555556,-194.023055555556
489,"R5","R5",489,988.173861111112,-499.173861111112
489,"R5","R5",1242,1588.03143888889,-346.031438888888
489,"R5","R5",1738,2713.39085555556,-975.390855555556
489,"R5","R5",1980,2283.50201111111,-303.502011111109
489,"R5","R5",4863,4286.11555,576.884449999999
727,"R1","R1",0,81.3056277777778,-81.3056277777778
727,"R1","R1",249,323.036333333333,-74.0363333333331
727,"R1","R1",489,602.231022222222,-113.231022222222
727,"R1","R1",727,1032.67801111111,-305.678011111113
727,"R1","R2",727,1066.16188333333,-339.161883333334
727,"R1","R3",727,1173.0609,-446.060900000001
727,"R1","R4",727,1209.33797777778,-482.337977777779
727,"R1","R1",989,1292.01247222222,-303.012472222222
727,"R1","R1",1242,1648.91565555556,-406.915655555556
727,"R1","R1",1490,2007.97146666667,-517.971466666669
727,"R1","R1",1738,1484.20843888889,253.791561111112
727,"R1","R1",1980,2449.18176666667,-469.181766666667
727,"R1","R1",2224,3921.63055,-1697.63055
727,"R1","R1",2496,3405.97001111111,-909.970011111115
727,"R1","R1",2784,2938.6017,-154.601699999997
727,"R1","R1",3103,2561.72005,541.279950000003
727,"R1","R1",3434,3319.03138333333,114.968616666667
727,"R1","R1",3666,3953.60314444445,-287.603144444445
727,"R1","R1",3962,4161.78598888889,-199.785988888887
727,"R1","R1",4229,3841.81781666667,387.182183333332
727,"R1","R1",4527,4173.68858333334,353.311416666665
727,"R1","R1",4863,4276.23046111112,586.769538888883
727,"R1","R1",5200,4386.79007222222,813.209927777781
727,"R2","R2",0,36.89285,-36.89285
727,"R2","R2",249,381.140166666667,-132.140166666667
727,"R2","R2",489,467.442094444444,21.5579055555558
727,"R2","R1",727,1103.08136666667,-376.081366666666
727,"R2","R2",727,1031.05869444444,-304.058694444444
727,"R2","R3",727,1139.15467777778,-412.154677777776
727,"R2","R4",727,1200.33333888889,-473.333338888889
727,"R2","R2",989,1052.86143888889,-63.8614388888884
727,"R2","R2",1242,1886.43680555556,-644.436805555555
727,"R2","R2",1490,1882.00785,-392.00785
727,"R2","R2",1738,1727.46841111111,10.5315888888877
727,"R2","R2",1980,2540.97624444444,-560.976244444442
727,"R2","R2",2224,3393.1654,-1169.1654
727,"R2","R2",2496,3038.11115555555,-542.111155555553
727,"R2","R2",2784,2501.50116111111,282.498838888891
727,"R2","R2",3103,2961.44227222222,141.557727777779
727,"R2","R2",3434,3755.08734444444,-321.087344444445
727,"R2","R2",3666,3340.30074444445,325.699255555555
727,"R2","R2",3962,4156.54655,-194.546550000004
727,"R2","R2",4229,4557.56268333334,-328.562683333336
727,"R2","R2",4527,3794.99682777778,732.00317222222
727,"R2","R2",4863,4067.32775000001,795.672249999991
727,"R2","R2",5200,3190.78244444445,2009.21755555555
727,"R3","R3",0,127.650494444445,-127.650494444445
727,"R3","R3",249,262.509183333333,-13.5091833333335
727,"R3","R3",489,446.160711111111,42.8392888888888
727,"R3","R1",727,993.898411111111,-266.898411111111
727,"R3","R2",727,1031.25408333333,-304.254083333333
727,"R3","R3",727,1123.28627222222,-396.286272222221
727,"R3","R4",727,1162.0219,-435.0219
727,"R3","R3",989,1146.56138333333,-157.561383333334
727,"R3","R3",1242,1360.63196111111,-118.631961111111
727,"R3","R3",1490,1312.49451111111,177.505488888888
727,"R3","R3",1738,1759.45383888889,-21.4538388888873
727,"R3","R3",1980,1727.64580555556,252.354194444443
727,"R3","R3",2224,3186.945,-962.945
727,"R3","R3",2496,3068.60657222222,-572.60657222222
727,"R3","R3",2784,2217.72295555555,566.277044444449
727,"R3","R3",3103,3524.39217777778,-421.392177777777
727,"R3","R3",3434,2901.20023333333,532.799766666671
727,"R3","R3",3666,3550.67158333333,115.328416666667
727,"R3","R3",3962,3327.65383333333,634.346166666672
727,"R3","R3",4229,3973.09138888889,255.90861111111
727,"R3","R3",4527,2306.8153,2220.1847
727,"R3","R3",4863,3777.14737777778,1085.85262222222
727,"R3","R3",5200,3932.04562222222,1267.95437777778
727,"R4","R4",0,41.7396055555555,-41.7396055555555
727,"R4","R4",249,249.185988888889,-0.185988888888943
727,"R4","R4",489,709.527727777778,-220.527727777778
727,"R4","R1",727,1026.68996111111,-299.689961111111
727,"R4","R2",727,1045.81528333333,-318.815283333333
727,"R4","R3",727,1110.46273888889,-383.462738888889
727,"R4","R4",727,1203.55617777778,-476.556177777778
727,"R4","R4",989,1222.14231111111,-233.142311111111
727,"R4","R4",1242,1817.63010555556,-575.630105555559
727,"R4","R4",1490,1912.9463,-422.9463
727,"R4","R4",1738,2005.20771666667,-267.207716666667
727,"R4","R4",1980,2435.25032777778,-455.250327777782
727,"R4","R4",2496,2996.31792222222,-500.317922222221
727,"R4","R4",3103,3182.89952777778,-79.8995277777767
727,"R4","R4",3434,3321.22302777778,112.776972222219
727,"R4","R4",4229,2963.75393888888,1265.24606111112
727,"R4","R4",4863,4719.17938888889,143.820611111109
727,"R4","R4",5200,4157.64856666667,1042.35143333333
989,"R1","R1",0,160.768094444444,-160.768094444444
989,"R1","R1",249,281.758811111111,-32.758811111111
989,"R1","R1",489,571.584383333333,-82.5843833333331
989,"R1","R1",727,970.305483333334,-243.305483333334
989,"R1","R1",989,1384.69785555556,-395.697855555555
989,"R1","R2",989,1013.39857222222,-24.3985722222227
989,"R1","R3",989,1150.39879444445,-161.398794444445
989,"R1","R4",989,1091.95043888889,-102.950438888889
989,"R1","R1",1242,1616.68042777778,-374.680427777776
989,"R1","R1",1490,2055.06540555556,-565.065405555555
989,"R1","R1",1738,1402.90836111111,335.091638888889
989,"R1","R1",1980,2375.56877222222,-395.56877222222
989,"R1","R1",2224,3906.13164444444,-1682.13164444444
989,"R1","R1",2496,3425.01512222222,-929.015122222224
989,"R1","R1",2784,2927.1878,-143.187799999997
989,"R1","R1",3103,2571.81521666666,531.184783333338
989,"R1","R1",3434,3282.49911666667,151.500883333332
989,"R1","R1",3666,4007.77577777778,-341.775777777781
989,"R1","R1",3962,4172.01916111111,-210.019161111109
989,"R1","R1",4229,3828.46841666666,400.531583333336
989,"R1","R1",4527,4136.21255000001,390.787449999993
989,"R1","R1",4863,4267.60065,595.399349999995
989,"R1","R1",5200,4354.5503,845.449699999998
989,"R2","R2",0,44.6450833333334,-44.6450833333334
989,"R2","R2",249,326.722094444444,-77.7220944444443
989,"R2","R2",489,454.232083333333,34.7679166666665
989,"R2","R2",727,681.606172222222,45.3938277777778
989,"R2","R1",989,1358.62249444445,-369.622494444446
989,"R2","R2",989,854.440194444445,134.559805555555
989,"R2","R3",989,1103.92072777778,-114.920727777779
989,"R2","R4",989,1132.26066111111,-143.260661111111
989,"R2","R2",1242,1876.15697777778,-634.156977777776
989,"R2","R2",1490,2030.93246111111,-540.932461111115
989,"R2","R2",1738,1670.19243888889,67.8075611111103
989,"R2","R2",1980,2555.03963888889,-575.039638888891
989,"R2","R2",2224,3428.53040555556,-1204.53040555556
989,"R2","R2",2496,3068.43458888889,-572.434588888887
989,"R2","R2",2784,2517.54127222222,266.458727777778
989,"R2","R2",3103,2948.37453888889,154.625461111105
989,"R2","R2",3434,3807.27695,-373.276950000003
989,"R2","R2",3666,3318.26695,347.733050000003
989,"R2","R2",3962,4139.55107222223,-177.551072222229
989,"R2","R2",4229,4555.94968333334,-326.949683333343
989,"R2","R2",4527,3761.27958333334,765.720416666659
989,"R2","R2",4863,4039.01807777779,823.981922222209
989,"R2","R2",5200,3193.51638333334,2006.48361666666
989,"R3","R3",0,147.737027777778,-147.737027777778
989,"R3","R3",249,236.198238888889,12.8017611111111
989,"R3","R3",489,456.272561111111,32.7274388888887
989,"R3","R3",727,819.664772222221,-92.6647722222215
989,"R3","R1",989,1259.61939444444,-270.619394444443
989,"R3","R2",989,740.340577777778,248.659422222222
989,"R3","R3",989,926.470577777778,62.529422222222
989,"R3","R4",989,1160.53295,-171.532949999999
989,"R3","R3",1242,1544.59496666667,-302.594966666667
989,"R3","R3",1490,1220.28418333333,269.715816666667
989,"R3","R3",1738,1821.20744444445,-83.2074444444459
989,"R3","R3",1980,1749.53301666667,230.466983333334
989,"R3","R3",2224,3223.03886111111,-999.038861111108
989,"R3","R3",2496,3072.48799444445,-576.487994444446
989,"R3","R3",2784,2268.51770555556,515.482294444441
989,"R3","R3",3103,3521.19563333334,-418.195633333339
989,"R3","R3",3434,2911.13515,522.864850000004
989,"R3","R3",3666,3591.94671666666,74.053283333335
989,"R3","R3",3962,3289.16832777778,672.831672222222
989,"R3","R3",4229,3908.89348333334,320.106516666664
989,"R3","R3",4527,2304.61266111111,2222.38733888889
989,"R3","R3",4863,3787.54673333333,1075.45326666667
989,"R3","R3",5200,3899.59358888889,1300.40641111111
989,"R4","R4",0,43.7349055555556,-43.7349055555556
989,"R4","R4",249,228.020622222222,20.9793777777778
989,"R4","R4",489,631.477905555556,-142.477905555556
989,"R4","R4",727,956.1353,-229.1353
989,"R4","R1",989,1404.00033888889,-415.00033888889
989,"R4","R2",989,720.86303888889,268.13696111111
989,"R4","R3",989,1137.1355,-148.135500000002
989,"R4","R4",989,1122.41510555556,-133.415105555557
989,"R4","R4",1242,1805.21798333333,-563.217983333332
989,"R4","R4",1490,1983.24632777778,-493.246327777777
989,"R4","R4",1738,1814.26160555556,-76.2616055555554
989,"R4","R4",1980,2433.55314444444,-453.553144444443
989,"R4","R4",2496,2975.40621111111,-479.406211111109
989,"R4","R4",3103,3203.26628888889,-100.266288888889
989,"R4","R4",3434,3285.88497777779,148.115022222209
989,"R4","R4",4229,2815.03168888888,1413.96831111112
989,"R4","R4",4863,4739.08055555557,123.919444444434
989,"R4","R4",5200,4178.5247,1021.4753
1242,"R1","R1",0,89.4935666666666,-89.4935666666666
1242,"R1","R1",249,286.458161111111,-37.4581611111111
1242,"R1","R1",489,582.002838888889,-93.0028388888888
1242,"R1","R1",727,1021.53783333333,-294.537833333333
1242,"R1","R1",989,1306.48275555556,-317.482755555556
1242,"R1","R1",1242,2030.0799,-788.0799
1242,"R1","R2",1242,2228.07143888889,-986.071438888886
1242,"R1","R3",1242,1756.90573888888,-514.905738888885
1242,"R1","R4",1242,2274.8897,-1032.8897
1242,"R1","R5",1242,1733.00474444445,-491.004744444447
1242,"R1","R1",1490,1889.70443888889,-399.704438888887
1242,"R1","R1",1738,1445.18775,292.812249999999
1242,"R1","R1",1980,2381.92750555556,-401.927505555555
1242,"R1","R1",2224,3946.61750555556,-1722.61750555556
1242,"R1","R1",2496,3575.44080555555,-1079.44080555555
1242,"R1","R1",2784,2909.67903888889,-125.679038888891
1242,"R1","R1",3103,2628.63857222222,474.361427777779
1242,"R1","R1",3434,3291.30318888889,142.696811111106
1242,"R1","R1",3666,4084.78624444445,-418.786244444447
1242,"R1","R1",3962,4219.36435555555,-257.364355555552
1242,"R1","R1",4229,3827.28819999999,401.711800000005
1242,"R1","R1",4527,4198.94738333334,328.052616666661
1242,"R1","R1",4863,4296.30433888889,566.695661111111
1242,"R1","R1",5200,4382.59763888889,817.402361111113
1242,"R2","R2",0,51.5391944444445,-51.5391944444445
1242,"R2","R2",249,413.248638888888,-164.248638888888
1242,"R2","R2",489,484.186938888888,4.81306111111184
1242,"R2","R2",727,804.396194444444,-77.3961944444441
1242,"R2","R2",989,862.5747,126.4253
1242,"R2","R1",1242,2003.06265555556,-761.062655555556
1242,"R2","R2",1242,2130.39178888889,-888.391788888889
1242,"R2","R3",1242,1939.71785555555,-697.717855555555
1242,"R2","R4",1242,2140.36185,-898.361850000001
1242,"R2","R5",1242,1670.23142222222,-428.231422222223
1242,"R2","R2",1490,1768.13588333333,-278.135883333334
