"dayOmit","scapnumOmit","scapnumactual","yactual","yhat","resid"
741,"S2","S5",741,679.036938888889,61.9630611111111
741,"S2","S2",1012,1085.35616111111,-73.3561611111115
741,"S2","S2",1278,1334.77834444444,-56.778344444444
741,"S2","S2",1513,1539.81667777778,-26.8166777777765
741,"S2","S2",1827,2017.30649444445,-190.306494444446
741,"S2","S2",2141,2267.66241666667,-126.662416666671
741,"S2","S2",2395,2780.56461666667,-385.564616666669
741,"S2","S2",2656,2406.45427777778,249.545722222217
741,"S2","S2",2915,3333.70178333333,-418.701783333334
741,"S2","S2",3181,3357.46766666667,-176.467666666666
741,"S2","S2",3388,4153.5283,-765.5283
741,"S2","S2",3673,3802.90929444444,-129.909294444444
741,"S2","S2",3949,3279.37215555556,669.627844444442
741,"S2","S2",4267,4637.21939444445,-370.219394444452
741,"S2","S2",4473,5020.88332222223,-547.883322222226
741,"S2","S2",4731,5170.66894444445,-439.668944444447
741,"S2","S2",4972,4812.54665555555,159.453344444447
741,"S2","S2",5296,5573.4145,-277.414500000003
741,"S2","S2",5546,5049.70912777778,496.290872222223
741,"S2","S2",5803,5302.49929444444,500.500705555557
741,"S2","S2",6104,5488.7156388889,615.284361111105
741,"S2","S2",6322,5732.38306666667,589.616933333328
741,"S3","S3",268,376.884816666667,-108.884816666667
741,"S3","S3",516,764.665483333333,-248.665483333333
741,"S3","S1",741,750.6248,-9.62479999999994
741,"S3","S2",741,522.673522222222,218.326477777778
741,"S3","S3",741,738.497555555556,2.50244444444445
741,"S3","S4",741,914.207344444444,-173.207344444444
741,"S3","S5",741,724.592016666666,16.4079833333341
741,"S3","S3",1012,998.187677777777,13.8123222222229
741,"S3","S3",1278,1576.05912222222,-298.059122222221
741,"S3","S3",1513,1290.35138888889,222.648611111112
741,"S3","S3",1827,2007.04456111111,-180.044561111109
741,"S3","S3",2141,2291.58146111111,-150.581461111113
741,"S3","S3",2395,2093.73131111111,301.268688888887
741,"S3","S3",2656,2870.55791666667,-214.557916666666
741,"S3","S3",2915,3318.20732777778,-403.207327777777
741,"S3","S3",3181,3364.79883333333,-183.798833333332
741,"S3","S3",3388,3245.18003333333,142.819966666671
741,"S3","S3",3673,4515.93423888889,-842.934238888888
741,"S3","S3",3949,4348.45221666667,-399.452216666667
741,"S3","S3",4267,4445.34511111111,-178.345111111109
741,"S3","S3",4731,4999.87566666667,-268.87566666667
741,"S3","S3",4972,4940.91605,31.0839500000002
741,"S3","S3",5296,4643.90066666666,652.099333333335
741,"S3","S3",5803,3176.19009444445,2626.80990555555
741,"S3","S3",6104,5096.05605,1007.94395
741,"S3","S3",6322,5343.40598333333,978.594016666666
741,"S4","S4",268,403.502216666667,-135.502216666667
741,"S4","S4",516,690.748777777778,-174.748777777778
741,"S4","S1",741,820.514088888889,-79.5140888888888
741,"S4","S2",741,477.6557,263.3443
741,"S4","S3",741,715.690316666666,25.3096833333336
741,"S4","S4",741,904.494922222222,-163.494922222222
741,"S4","S5",741,619.893261111111,121.106738888889
741,"S4","S4",1012,1130.9027,-118.902700000001
741,"S4","S4",1278,1332.3702,-54.3701999999996
741,"S4","S4",1513,1342.21546111111,170.78453888889
741,"S4","S4",1827,2430.77808888889,-603.778088888889
741,"S4","S4",2141,2338.06832777778,-197.06832777778
741,"S4","S4",2395,2183.82078333333,211.179216666668
741,"S4","S4",2656,3436.45486666667,-780.454866666668
741,"S4","S4",2915,2866.06038333333,48.9396166666684
741,"S4","S4",3181,3444.35328888889,-263.353288888892
741,"S4","S4",3388,4392.42023333334,-1004.42023333334
741,"S4","S4",3673,4356.96901666667,-683.969016666673
741,"S4","S4",3949,3563.86306111111,385.136938888885
741,"S4","S4",4267,4399.91532222222,-132.915322222218
741,"S4","S4",4731,5400.29323333334,-669.293233333338
741,"S4","S4",4972,4512.59987222223,459.400127777774
741,"S4","S4",5296,5003.25930555556,292.740694444439
741,"S4","S4",5546,5053.08658333334,492.91341666666
741,"S4","S4",5803,5159.60730555556,643.392694444438
741,"S4","S4",6104,5661.51467777778,442.485322222218
741,"S4","S4",6322,5322.09921111112,999.900788888882
741,"S5","S5",268,350.327694444444,-82.3276944444445
741,"S5","S5",516,673.9874,-157.9874
741,"S5","S1",741,837.5624,-96.5623999999999
741,"S5","S2",741,477.467005555555,263.532994444445
741,"S5","S3",741,687.287866666667,53.7121333333334
741,"S5","S4",741,931.383122222222,-190.383122222222
741,"S5","S5",741,599.200166666667,141.799833333333
741,"S5","S5",1012,1047.19486666667,-35.1948666666663
741,"S5","S5",1513,1321.59450555556,191.405494444445
741,"S5","S5",1827,2052.07961111111,-225.07961111111
741,"S5","S5",2141,2084.24474444444,56.7552555555567
741,"S5","S5",2395,2541.25976111111,-146.259761111111
741,"S5","S5",2656,2411.56856666667,244.431433333331
741,"S5","S5",2915,3201.00363888889,-286.003638888889
741,"S5","S5",3181,3749.66663888889,-568.666638888893
741,"S5","S5",3388,3827.52861111111,-439.528611111106
741,"S5","S5",3673,3933.62494444444,-260.624944444443
741,"S5","S5",4267,4150.04240555555,116.957594444445
741,"S5","S5",4972,5084.79490555555,-112.794905555551
741,"S5","S5",5546,5394.54956666667,151.45043333333
741,"S5","S5",5803,4724.87315555555,1078.12684444445
741,"S5","S5",6104,5301.94621111111,802.053788888889
741,"S5","S5",6322,5000.37135555556,1321.62864444444
1012,"S1","S1",268,373.638538888889,-105.638538888889
1012,"S1","S1",516,559.188244444444,-43.1882444444443
1012,"S1","S1",741,817.370611111111,-76.3706111111105
1012,"S1","S1",1012,1370.75356666667,-358.753566666667
1012,"S1","S2",1012,1059.08510555555,-47.0851055555549
1012,"S1","S3",1012,911.384183333333,100.615816666667
1012,"S1","S4",1012,1166.71357777778,-154.713577777777
1012,"S1","S5",1012,1016.15028333333,-4.15028333333191
1012,"S1","S1",1278,1600.91736666667,-322.917366666666
1012,"S1","S1",1513,1378.68548333333,134.314516666667
1012,"S1","S1",1827,2161.98138888889,-334.981388888888
1012,"S1","S1",2141,2233.81693888889,-92.8169388888864
1012,"S1","S1",2395,2417.07629444444,-22.0762944444423
1012,"S1","S1",2656,2848.40096666667,-192.400966666671
1012,"S1","S1",2915,3184.45784444445,-269.457844444448
1012,"S1","S1",3388,4285.68817222222,-897.688172222223
1012,"S1","S1",3673,3544.10595,128.894049999997
1012,"S1","S1",3949,3998.73282222223,-49.7328222222295
1012,"S1","S1",4267,4632.73283333333,-365.732833333328
1012,"S1","S1",4731,4281.95890555556,449.041094444445
1012,"S1","S1",4972,5050.82346111111,-78.8234611111111
1012,"S1","S1",5296,5270.5779,25.4221000000043
1012,"S1","S1",5546,4819.01606111111,726.983938888892
1012,"S1","S1",5803,5194.23926666667,608.760733333332
1012,"S1","S1",6104,5421.04538333332,682.954616666675
1012,"S1","S1",6322,5294.89993888888,1027.10006111112
1012,"S2","S2",268,361.393394444445,-93.393394444445
1012,"S2","S2",516,522.022338888889,-6.02233888888918
1012,"S2","S2",741,565.702416666666,175.297583333334
1012,"S2","S1",1012,1402.55022777778,-390.550227777777
1012,"S2","S2",1012,998.027061111111,13.972938888889
1012,"S2","S3",1012,953.64995,58.3500500000002
1012,"S2","S4",1012,1195.20614444444,-183.206144444443
1012,"S2","S5",1012,975.638133333333,36.3618666666667
1012,"S2","S2",1278,1375.56653888889,-97.5665388888879
1012,"S2","S2",1513,1592.01930555556,-79.0193055555551
1012,"S2","S2",1827,2032.83281111111,-205.832811111109
1012,"S2","S2",2141,2281.01964444445,-140.019644444447
1012,"S2","S2",2395,2787.87303333334,-392.873033333336
1012,"S2","S2",2656,2377.96773333334,278.03226666666
1012,"S2","S2",2915,3330.43321111111,-415.433211111115
1012,"S2","S2",3181,3348.89407222222,-167.894072222224
1012,"S2","S2",3388,4145.84661666667,-757.846616666668
1012,"S2","S2",3673,3782.33483333334,-109.334833333338
1012,"S2","S2",3949,3327.76533888889,621.234661111107
1012,"S2","S2",4267,4634.19757777778,-367.197577777782
1012,"S2","S2",4473,5003.96261111112,-530.962611111121
1012,"S2","S2",4731,5158.34007777778,-427.34007777778
1012,"S2","S2",4972,4785.93277777779,186.067222222215
1012,"S2","S2",5296,5586.06461111112,-290.064611111115
1012,"S2","S2",5546,5081.62707777778,464.372922222224
1012,"S2","S2",5803,5286.77922777778,516.220772222218
1012,"S2","S2",6104,5523.64361666667,580.35638333333
1012,"S2","S2",6322,5707.78427777778,614.215722222222
1012,"S3","S3",268,429.763738888889,-161.763738888889
1012,"S3","S3",516,682.637627777778,-166.637627777778
1012,"S3","S3",741,875.428333333333,-134.428333333333
1012,"S3","S1",1012,1453.02754444444,-441.027544444443
1012,"S3","S2",1012,1069.18293333333,-57.182933333333
1012,"S3","S3",1012,1002.56952222222,9.43047777777815
1012,"S3","S4",1012,1213.80222777778,-201.802227777777
1012,"S3","S5",1012,1012.05562777778,-0.0556277777773175
1012,"S3","S3",1278,1668.62337222222,-390.623372222221
1012,"S3","S3",1513,1326.75343888889,186.246561111112
1012,"S3","S3",1827,2021.5713,-194.5713
1012,"S3","S3",2141,2276.75852222222,-135.758522222222
1012,"S3","S3",2395,2079.85634444445,315.143655555554
1012,"S3","S3",2656,2873.6623,-217.662300000001
1012,"S3","S3",2915,3309.55758333333,-394.557583333333
1012,"S3","S3",3181,3346.90743333334,-165.907433333337
1012,"S3","S3",3388,3225.30446111111,162.69553888889
1012,"S3","S3",3673,4531.41903888888,-858.419038888882
1012,"S3","S3",3949,4302.78255,-353.782550000004
1012,"S3","S3",4267,4465.91272777778,-198.912727777781
1012,"S3","S3",4731,5017.04384444444,-286.043844444443
1012,"S3","S3",4972,4902.71597777778,69.2840222222248
1012,"S3","S3",5296,4635.60436666667,660.395633333333
1012,"S3","S3",5803,3171.52818888889,2631.47181111111
1012,"S3","S3",6104,5140.1011,963.898900000002
1012,"S3","S3",6322,5366.4146,955.585399999998
1012,"S4","S4",268,460.233005555556,-192.233005555556
1012,"S4","S4",516,766.147555555555,-250.147555555555
1012,"S4","S4",741,867.135827777777,-126.135827777777
1012,"S4","S1",1012,1401.6837,-389.683699999999
1012,"S4","S2",1012,1070.83668888889,-58.8366888888881
1012,"S4","S3",1012,1013.96395,-1.96394999999973
1012,"S4","S4",1012,1209.74812222222,-197.748122222221
1012,"S4","S5",1012,1051.99798333333,-39.9979833333325
1012,"S4","S4",1278,1421.16468333333,-143.164683333333
1012,"S4","S4",1513,1277.80098888889,235.199011111112
1012,"S4","S4",1827,2406.714,-579.713999999999
1012,"S4","S4",2141,2306.69284444445,-165.692844444446
1012,"S4","S4",2395,2279.52132222222,115.478677777778
1012,"S4","S4",2656,3469.77023333333,-813.770233333335
1012,"S4","S4",2915,2861.02615,53.9738499999985
1012,"S4","S4",3181,3435.50845,-254.508450000001
1012,"S4","S4",3388,4438.03637777777,-1050.03637777777
1012,"S4","S4",3673,4372.65816111111,-699.658161111111
1012,"S4","S4",3949,3601.38728888889,347.61271111111
1012,"S4","S4",4267,4425.41220555555,-158.412205555552
1012,"S4","S4",4731,5437.65110555556,-706.651105555556
1012,"S4","S4",4972,4495.93853333334,476.061466666663
1012,"S4","S4",5296,4991.65945,304.340550000001
1012,"S4","S4",5546,5075.90101111111,470.098988888885
1012,"S4","S4",5803,5168.68518333333,634.314816666668
1012,"S4","S4",6104,5646.20332777778,457.796672222221
1012,"S4","S4",6322,5323.44616111111,998.553838888887
1012,"S5","S5",268,350.536855555556,-82.5368555555559
1012,"S5","S5",516,688.876316666667,-172.876316666667
1012,"S5","S5",741,642.775527777778,98.2244722222221
1012,"S5","S1",1012,1373.55687777778,-361.556877777778
1012,"S5","S2",1012,1027.20052777778,-15.2005277777766
1012,"S5","S3",1012,968.370683333333,43.6293166666673
1012,"S5","S4",1012,1204.22883333333,-192.228833333333
1012,"S5","S5",1012,1060.14033333333,-48.1403333333321
1012,"S5","S5",1513,1381.6266,131.373400000001
1012,"S5","S5",1827,2021.5221,-194.522099999998
1012,"S5","S5",2141,2020.60932222222,120.390677777781
1012,"S5","S5",2395,2523.00525555556,-128.005255555555
