"dayOmit","scapnumOmit","scapnumactual","yactual","yhat","resid"
489,"S4","S4",1980,2114.32125555555,-134.321255555554
489,"S4","S4",2224,3092.90622222222,-868.906222222216
489,"S4","S4",2784,2675.18720555555,108.81279444445
489,"S4","S4",3103,2704.54755555555,398.452444444452
489,"S4","S4",3666,4246.05816111111,-580.058161111115
489,"S4","S4",3962,2228.90789444444,1733.09210555556
489,"S4","S4",4229,4485.87026666666,-256.87026666666
489,"S4","S4",4527,4161.31608333333,365.683916666667
489,"S4","S4",4863,4511.8744,351.125600000003
489,"S5","S5",249,494.025366666667,-245.025366666667
489,"S5","S1",489,578.460094444445,-89.4600944444448
489,"S5","S2",489,589.272161111111,-100.272161111111
489,"S5","S3",489,634.29655,-145.29655
489,"S5","S4",489,718.233583333334,-229.233583333334
489,"S5","S5",489,724.987333333334,-235.987333333334
489,"S5","S5",727,1142.72376111111,-415.72376111111
489,"S5","S5",989,796.298366666667,192.701633333333
489,"S5","S5",1242,1627.60375555556,-385.603755555557
489,"S5","S5",1490,1754.30821666667,-264.308216666667
489,"S5","S5",1738,1888.62842777778,-150.628427777776
489,"S5","S5",2784,2953.25455555555,-169.254555555552
489,"S5","S5",3103,2590.85053333333,512.149466666674
489,"S5","S5",3434,2443.91847777777,990.081522222226
489,"S5","S5",3666,3369.17266111111,296.82733888889
489,"S5","S5",3962,3885.90227777778,76.0977222222227
489,"S5","S5",4229,4160.67203888888,68.3279611111193
489,"S5","S5",4527,4092.98900555555,434.010994444447
489,"S5","S5",4863,4579.8815,283.118500000002
727,"S1","S1",489,456.767688888889,32.2323111111112
727,"S1","S1",727,489.752527777778,237.247472222222
727,"S1","S2",727,539.289366666667,187.710633333333
727,"S1","S3",727,549.181572222222,177.818427777778
727,"S1","S4",727,661.813577777778,65.1864222222219
727,"S1","S5",727,1127.99062222222,-400.990622222224
727,"S1","S1",1242,1803.03512777778,-561.035127777777
727,"S1","S1",1490,1674.93768333333,-184.937683333333
727,"S1","S1",1738,1954.7953,-216.7953
727,"S1","S1",2224,2805.93412222222,-581.934122222222
727,"S1","S1",2496,2342.65315555556,153.346844444442
727,"S1","S1",2784,2811.49698888889,-27.4969888888872
727,"S1","S1",3434,2717.44913888888,716.550861111118
727,"S1","S1",3666,3914.36738888889,-248.367388888891
727,"S1","S1",3962,4050.82713888889,-88.8271388888929
727,"S1","S1",4229,4247.71063333333,-18.710633333335
727,"S1","S1",4527,2914.82442222222,1612.17557777778
727,"S1","S1",5200,3965.57745000001,1234.42254999999
727,"S2","S2",249,690.150172222222,-441.150172222222
727,"S2","S2",489,560.035266666667,-71.0352666666668
727,"S2","S1",727,587.590383333333,139.409616666667
727,"S2","S2",727,645.047533333333,81.9524666666665
727,"S2","S3",727,667.686322222222,59.3136777777777
727,"S2","S4",727,821.109494444444,-94.109494444444
727,"S2","S5",727,895.552044444445,-168.552044444445
727,"S2","S2",989,860.137694444445,128.862305555555
727,"S2","S2",1242,1731.55561666667,-489.555616666666
727,"S2","S2",1490,1452.66512777778,37.3348722222224
727,"S2","S2",1980,1827.611,152.389000000001
727,"S2","S2",2496,2413.69746111111,82.3025388888873
727,"S2","S2",3666,4205.77617222223,-539.776172222226
727,"S2","S2",3962,3942.52144444445,19.4785555555522
727,"S2","S2",4229,4400.11193888889,-171.111938888894
727,"S2","S2",4863,4417.13263333334,445.86736666666
727,"S2","S2",5200,4091.57137222223,1108.42862777777
727,"S3","S3",249,1544.75785555556,-1295.75785555556
727,"S3","S3",489,488.439427777778,0.560572222222333
727,"S3","S1",727,546.615583333333,180.384416666667
727,"S3","S2",727,616.009705555556,110.990294444444
727,"S3","S3",727,630.666838888889,96.3331611111113
727,"S3","S4",727,781.840716666667,-54.8407166666669
727,"S3","S5",727,966.210455555556,-239.210455555556
727,"S3","S3",989,805.40535,183.59465
727,"S3","S3",1490,2061.40092777778,-571.400927777778
727,"S3","S3",1738,2030.20116666666,-292.201166666662
727,"S3","S3",2224,2723.17213888889,-499.172138888891
727,"S3","S3",2496,2591.08835,-95.0883499999973
727,"S3","S3",3434,2525.62592222222,908.374077777782
727,"S3","S3",3666,3603.48761111111,62.5123888888879
727,"S3","S3",3962,3884.45808333334,77.5419166666629
727,"S3","S3",4229,4200.1960888889,28.8039111111029
727,"S3","S3",4527,4341.82461666666,185.175383333337
727,"S3","S3",4863,4076.07735,786.922649999995
727,"S3","S3",5200,4308.62252222223,891.377477777771
727,"S4","S4",249,474.271094444444,-225.271094444444
727,"S4","S4",489,694.218988888889,-205.218988888889
727,"S4","S1",727,646.251111111111,80.7488888888887
727,"S4","S2",727,661.367688888889,65.6323111111112
727,"S4","S3",727,774.713177777778,-47.7131777777779
727,"S4","S4",727,759.87725,-32.8772500000003
727,"S4","S5",727,1014.64545,-287.645450000002
727,"S4","S4",989,1307.652,-318.652
727,"S4","S4",1242,2017.97472777777,-775.974727777774
727,"S4","S4",1738,2141.6618,-403.661799999999
727,"S4","S4",1980,2118.58777777778,-138.587777777776
727,"S4","S4",2224,3132.58023888889,-908.580238888888
727,"S4","S4",2784,2624.67460555554,159.325394444456
727,"S4","S4",3103,2759.11974444444,343.880255555565
727,"S4","S4",3666,4298.80310555555,-632.803105555552
727,"S4","S4",3962,2236.32805555556,1725.67194444444
727,"S4","S4",4229,4399.33262777777,-170.332627777769
727,"S4","S4",4527,4154.87714444444,372.122855555556
727,"S4","S4",4863,4566.27136666667,296.728633333333
727,"S5","S5",249,406.000088888889,-157.000088888889
727,"S5","S5",489,775.401888888889,-286.401888888889
727,"S5","S1",727,512.446516666667,214.553483333333
727,"S5","S2",727,567.856511111111,159.143488888889
727,"S5","S3",727,638.754433333333,88.2455666666669
727,"S5","S4",727,842.175644444445,-115.175644444445
727,"S5","S5",727,1145.55278333333,-418.552783333334
727,"S5","S5",989,905.790566666668,83.2094333333323
727,"S5","S5",1242,1652.76738333333,-410.767383333334
727,"S5","S5",1490,1765.19752777778,-275.197527777776
727,"S5","S5",1738,1858.31260555555,-120.312605555555
727,"S5","S5",2784,2957.73940555556,-173.739405555555
727,"S5","S5",3103,2581.54216666666,521.457833333339
727,"S5","S5",3434,2428.61901666666,1005.38098333334
727,"S5","S5",3666,3425.27127222223,240.728727777775
727,"S5","S5",3962,3895.44631666667,66.553683333334
727,"S5","S5",4229,4146.46009444444,82.5399055555645
727,"S5","S5",4527,4111.89166666667,415.108333333334
727,"S5","S5",4863,4598.27771666666,264.722283333338
989,"S2","S2",249,600.339311111111,-351.339311111111
989,"S2","S2",489,521.60685,-32.60685
989,"S2","S2",727,635.945022222222,91.054977777778
989,"S2","S2",989,842.690772222222,146.309227777778
989,"S2","S3",989,709.717366666667,279.282633333333
989,"S2","S4",989,1148.20808333333,-159.208083333333
989,"S2","S5",989,831.751127777778,157.248872222222
989,"S2","S2",1242,1790.45018888889,-548.450188888886
989,"S2","S2",1490,1427.26628888889,62.7337111111121
989,"S2","S2",1980,1786.08096111111,193.919038888892
989,"S2","S2",2496,2401.13083888889,94.8691611111144
989,"S2","S2",3666,4137.57482222222,-471.574822222224
989,"S2","S2",3962,3946.56478333333,15.4352166666681
989,"S2","S2",4229,4388.7875,-159.787500000003
989,"S2","S2",4863,4435.85987777778,427.140122222217
989,"S2","S2",5200,4075.37707777778,1124.62292222222
989,"S3","S3",249,1552.91821666667,-1303.91821666667
989,"S3","S3",489,540.023855555556,-51.0238555555555
989,"S3","S3",727,920.215755555556,-193.215755555556
989,"S3","S2",989,775.880316666666,213.119683333334
989,"S3","S3",989,687.237172222222,301.762827777778
989,"S3","S4",989,1282.82458888889,-293.82458888889
989,"S3","S5",989,799.703177777777,189.296822222223
989,"S3","S3",1490,2027.70201111111,-537.702011111109
989,"S3","S3",1738,2116.00772222222,-378.007722222223
989,"S3","S3",2224,2693.15017777778,-469.150177777781
989,"S3","S3",2496,2541.20330555556,-45.203305555558
989,"S3","S3",3434,2501.05395555556,932.946044444445
989,"S3","S3",3666,3529.41516111111,136.584838888889
989,"S3","S3",3962,3828.82393888889,133.176061111109
989,"S3","S3",4229,4165.38778888889,63.6122111111117
989,"S3","S3",4527,4343.63574444444,183.364255555556
989,"S3","S3",4863,4019.78518888889,843.214811111109
989,"S3","S3",5200,4289.40426666667,910.595733333331
989,"S4","S4",249,521.399472222222,-272.399472222222
989,"S4","S4",489,669.319644444444,-180.319644444444
989,"S4","S4",727,759.778188888889,-32.7781888888888
989,"S4","S2",989,788.450783333333,200.549216666667
989,"S4","S3",989,709.978294444444,279.021705555556
989,"S4","S4",989,1281.23539444444,-292.235394444444
989,"S4","S5",989,755.153983333333,233.846016666667
989,"S4","S4",1242,1988.03998888889,-746.039988888889
989,"S4","S4",1738,2136.96124444444,-398.961244444444
989,"S4","S4",1980,2133.49963333334,-153.499633333336
989,"S4","S4",2224,3090.72298333333,-866.722983333329
989,"S4","S4",2784,2644.85437777777,139.145622222228
989,"S4","S4",3103,2733.49397777777,369.506022222229
989,"S4","S4",3666,4221.25056111111,-555.250561111113
989,"S4","S4",3962,2340.16043333333,1621.83956666667
989,"S4","S4",4229,4452.20004444444,-223.200044444437
989,"S4","S4",4527,4121.85872777778,405.141272222225
989,"S4","S4",4863,4500.87608333334,362.123916666665
989,"S5","S5",249,428.088694444445,-179.088694444445
989,"S5","S5",489,669.826161111111,-180.826161111111
989,"S5","S5",727,1046.05120555556,-319.051205555556
989,"S5","S2",989,917.599216666668,71.4007833333325
989,"S5","S3",989,820.245466666667,168.754533333333
989,"S5","S4",989,1277.78541666667,-288.785416666668
989,"S5","S5",989,921.038461111112,67.9615388888881
989,"S5","S5",1242,1670.59395555556,-428.593955555558
989,"S5","S5",1490,1792.88578888889,-302.885788888891
989,"S5","S5",1738,1860.44522777778,-122.445227777779
989,"S5","S5",2784,2926.77478333333,-142.774783333331
989,"S5","S5",3103,2522.15872777777,580.841272222227
989,"S5","S5",3434,2346.58689444444,1087.41310555556
989,"S5","S5",3666,3429.70078333333,236.299216666668
989,"S5","S5",3962,3889.45005555556,72.5499444444445
989,"S5","S5",4229,4168.49492222222,60.5050777777833
989,"S5","S5",4527,4109.32751666667,417.672483333333
989,"S5","S5",4863,4599.44325555555,263.55674444445
1242,"S1","S1",489,458.827155555556,30.1728444444443
1242,"S1","S1",727,548.205977777778,178.794022222222
1242,"S1","S1",1242,2295.75981666667,-1053.75981666667
1242,"S1","S2",1242,2249.21338333333,-1007.21338333333
1242,"S1","S4",1242,2230.47264444444,-988.472644444443
1242,"S1","S5",1242,1821.59543888889,-579.595438888889
1242,"S1","S1",1490,1761.68547222222,-271.68547222222
1242,"S1","S1",1738,1984.05157777778,-246.051577777777
1242,"S1","S1",2224,2865.96463333334,-641.964633333338
1242,"S1","S1",2496,2512.13205555556,-16.1320555555553
1242,"S1","S1",2784,2816.57311111111,-32.5731111111081
1242,"S1","S1",3434,2650.39441666666,783.605583333337
1242,"S1","S1",3666,3930.27260555555,-264.272605555554
1242,"S1","S1",3962,3957.27023888889,4.72976111110802
1242,"S1","S1",4229,4167.02695,61.9730500000005
1242,"S1","S1",4527,2951.53862777778,1575.46137222222
1242,"S1","S1",5200,3931.13941111111,1268.86058888889
1242,"S2","S2",249,689.949211111111,-440.949211111111
1242,"S2","S2",489,533.50588888889,-44.5058888888896
1242,"S2","S2",727,673.493016666666,53.5069833333338
1242,"S2","S2",989,940.657322222222,48.3426777777782
1242,"S2","S1",1242,2152.28946111111,-910.289461111114
1242,"S2","S2",1242,2123.14309444445,-881.143094444446
1242,"S2","S4",1242,2227.67039444444,-985.670394444444
1242,"S2","S5",1242,1658.30053888889,-416.300538888887
1242,"S2","S2",1490,1552.64032222222,-62.6403222222225
1242,"S2","S2",1980,1884.57133888889,95.4286611111102
1242,"S2","S2",2496,2430.27237222222,65.7276277777778
1242,"S2","S2",3666,4204.94070555555,-538.940705555551
1242,"S2","S2",3962,3890.82276111111,71.177238888889
1242,"S2","S2",4229,4372.04101666666,-143.041016666664
1242,"S2","S2",4863,4440.6706888889,422.329311111098
1242,"S2","S2",5200,4057.45967222223,1142.54032777777
1242,"S4","S4",249,688.40585,-439.40585
1242,"S4","S4",489,703.225611111111,-214.225611111111
1242,"S4","S4",727,871.326638888889,-144.326638888889
1242,"S4","S4",989,1330.81663888889,-341.816638888888
1242,"S4","S1",1242,2156.57798333333,-914.577983333334
1242,"S4","S2",1242,2247.47428888889,-1005.47428888889
1242,"S4","S4",1242,2244.52609444444,-1002.52609444444
1242,"S4","S5",1242,1620.84527777778,-378.845277777777
1242,"S4","S4",1738,2427.91345555556,-689.913455555556
1242,"S4","S4",1980,2263.30511111111,-283.305111111112
1242,"S4","S4",2224,3123.40201666666,-899.402016666664
1242,"S4","S4",2784,2589.76503333333,194.234966666674
1242,"S4","S4",3103,2925.989,177.011000000005
1242,"S4","S4",3666,4179.98823333333,-513.988233333333
1242,"S4","S4",3962,2395.88531666667,1566.11468333333
1242,"S4","S4",4229,4498.1428111111,-269.142811111101
1242,"S4","S4",4527,4102.96095555555,424.039044444449
1242,"S4","S4",4863,4481.62706666666,381.372933333336
1242,"S5","S5",249,429.702838888889,-180.702838888889
1242,"S5","S5",489,689.4485,-200.4485
1242,"S5","S5",727,1285.55288888889,-558.55288888889
1242,"S5","S5",989,1007.84162222222,-18.8416222222229
1242,"S5","S1",1242,2245.49820555555,-1003.49820555555
1242,"S5","S2",1242,2191.83795,-949.837949999998
1242,"S5","S4",1242,2135.39862777778,-893.398627777775
1242,"S5","S5",1242,1805.57048333333,-563.570483333333
1242,"S5","S5",1490,2112.08842777778,-622.088427777778
1242,"S5","S5",1738,1924.99152777778,-186.991527777777
1242,"S5","S5",2784,2931.36461111111,-147.364611111106
1242,"S5","S5",3103,2568.65001111111,534.349988888893
1242,"S5","S5",3434,2388.21655555555,1045.78344444445
1242,"S5","S5",3666,3501.2826,164.717400000001
1242,"S5","S5",3962,3874.759,87.2409999999977
1242,"S5","S5",4229,4150.53686666666,78.4631333333427
1242,"S5","S5",4527,4100.89625555556,426.103744444439
1242,"S5","S5",4863,4607.18366666666,255.816333333337
1490,"S1","S1",489,452.493011111111,36.5069888888888
1490,"S1","S1",727,545.856133333333,181.143866666667
1490,"S1","S1",1242,1944.87521666667,-702.875216666667
1490,"S1","S1",1490,1745.67292777778,-255.672927777778
1490,"S1","S2",1490,1521.17968333333,-31.179683333334
1490,"S1","S3",1490,1840.62456111111,-350.624561111111
1490,"S1","S5",1490,2018.35737222222,-528.357372222222
1490,"S1","S1",1738,1988.87939444444,-250.879394444443
1490,"S1","S1",2224,2957.43395555555,-733.433955555553
1490,"S1","S1",2496,2478.08908888889,17.910911111112
1490,"S1","S1",2784,2784.85954444445,-0.859544444445419
1490,"S1","S1",3434,2806.95487222222,627.045127777778
1490,"S1","S1",3666,3891.61156111111,-225.611561111111
1490,"S1","S1",3962,3950.02495555556,11.975044444443
1490,"S1","S1",4229,4175.20417222223,53.7958277777725
1490,"S1","S1",4527,3014.45145555556,1512.54854444444
1490,"S1","S1",5200,3867.32583888889,1332.67416111111
1490,"S2","S2",249,650.124033333333,-401.124033333333
1490,"S2","S2",489,520.501466666667,-31.5014666666666
1490,"S2","S2",727,656.844788888888,70.1552111111121
1490,"S2","S2",989,861.668133333333,127.331866666667
1490,"S2","S2",1242,1901.43483333333,-659.434833333335
1490,"S2","S1",1490,1839.53867222222,-349.538672222223
1490,"S2","S2",1490,1487.10025,2.89974999999777
1490,"S2","S3",1490,2008.73443333333,-518.734433333333
1490,"S2","S5",1490,2029.23912222222,-539.239122222224
1490,"S2","S2",1980,1910.92121666667,69.0787833333329
1490,"S2","S2",2496,2494.61993333334,1.38006666666433
1490,"S2","S2",3666,4103.64637777778,-437.646377777776
1490,"S2","S2",3962,3885.98513888889,76.0148611111126
1490,"S2","S2",4229,4375.10997222223,-146.109972222225
1490,"S2","S2",4863,4411.17336666667,451.826633333328
1490,"S2","S2",5200,4053.14358333334,1146.85641666666
1490,"S3","S3",249,1522.60587777778,-1273.60587777778
1490,"S3","S3",489,546.546411111111,-57.5464111111113
1490,"S3","S3",727,687.36326111111,39.6367388888896
1490,"S3","S3",989,754.790477777777,234.209522222223
1490,"S3","S1",1490,1755.65831666667,-265.658316666668
1490,"S3","S2",1490,1405.12790555555,84.8720944444469
1490,"S3","S3",1490,1864.95666666666,-374.956666666664
1490,"S3","S5",1490,1826.66917222222,-336.669172222223
1490,"S3","S3",1738,2100.95717222222,-362.957172222222
1490,"S3","S3",2224,2649.75210555556,-425.752105555556
1490,"S3","S3",2496,2495.68787777778,0.31212222222257
1490,"S3","S3",3434,2482.62459444444,951.375405555556
1490,"S3","S3",3666,3536.13282777778,129.86717222222
1490,"S3","S3",3962,3805.92495555556,156.075044444443
1490,"S3","S3",4229,4193.30453888889,35.6954611111096
1490,"S3","S3",4527,4348.91133333333,178.088666666668
1490,"S3","S3",4863,4011.43643333333,851.563566666665
1490,"S3","S3",5200,4247.85091666667,952.149083333333
1490,"S5","S5",249,426.732555555555,-177.732555555555
1490,"S5","S5",489,674.687350000001,-185.687350000001
1490,"S5","S5",727,1121.79267777778,-394.79267777778
1490,"S5","S5",989,869.352144444445,119.647855555555
1490,"S5","S5",1242,1616.79507777778,-374.795077777779
1490,"S5","S1",1490,1673.86730555555,-183.867305555555
1490,"S5","S2",1490,1389.64626111111,100.353738888889
1490,"S5","S3",1490,1718.51385,-228.513850000001
1490,"S5","S5",1490,1843.94948333333,-353.949483333331
1490,"S5","S5",1738,1859.2757,-121.275699999998
1490,"S5","S5",2784,2912.11582777777,-128.11582777777
1490,"S5","S5",3103,2541.69739999999,561.302600000006
1490,"S5","S5",3434,2456.12612777777,977.873872222226
1490,"S5","S5",3666,3381.55087777778,284.449122222219
1490,"S5","S5",3962,3902.35619444445,59.6438055555495
1490,"S5","S5",4229,4138.25158333333,90.74841666667
1490,"S5","S5",4527,4123.90992777778,403.09007222222
1490,"S5","S5",4863,4574.94375,288.056249999998
1738,"S1","S1",489,461.074155555555,27.9258444444448
1738,"S1","S1",727,559.187927777777,167.812072222223
1738,"S1","S1",1242,1812.31499444444,-570.314994444442
1738,"S1","S1",1490,1662.02358888889,-172.023588888889
1738,"S1","S1",1738,1904.34811111111,-166.348111111111
1738,"S1","S3",1738,1964.61987777778,-226.619877777777
1738,"S1","S4",1738,2063.90089444444,-325.900894444444
1738,"S1","S5",1738,1755.86800555556,-17.8680055555553
1738,"S1","S1",2224,2815.72363888889,-591.723638888889
1738,"S1","S1",2496,2397.31131666666,98.6886833333351
1738,"S1","S1",2784,2774.00623888889,9.99376111111314
1738,"S1","S1",3434,2786.56083888888,647.439161111115
1738,"S1","S1",3666,3894.26906666666,-228.269066666664
1738,"S1","S1",3962,4043.97681666666,-81.976816666664
1738,"S1","S1",4229,4208.66786666667,20.3321333333297
1738,"S1","S1",4527,3025.63918333334,1501.36081666666
1738,"S1","S1",5200,3944.18856666667,1255.81143333333
1738,"S3","S3",249,1824.68973333333,-1575.68973333333
1738,"S3","S3",489,543.129800000001,-54.1298000000005
1738,"S3","S3",727,793.504483333332,-66.5044833333325
1738,"S3","S3",989,711.037016666667,277.962983333333
1738,"S3","S3",1490,1926.8752,-436.875200000002
1738,"S3","S1",1738,2106.33734444444,-368.337344444445
1738,"S3","S3",1738,2157.97555,-419.975550000001
1738,"S3","S4",1738,1981.20731111111,-243.207311111109
1738,"S3","S5",1738,1815.81013888889,-77.8101388888906
1738,"S3","S3",2224,2771.20708333334,-547.207083333338
1738,"S3","S3",2496,2630.26218333333,-134.262183333333
1738,"S3","S3",3434,2593.88050555556,840.119494444445
1738,"S3","S3",3666,3485.43329444444,180.566705555558
1738,"S3","S3",3962,3752.69347777777,209.306522222227
1738,"S3","S3",4229,4122.69448333334,106.305516666662
1738,"S3","S3",4527,4317.9955,209.004500000003
1738,"S3","S3",4863,3953.97078333334,909.029216666661
1738,"S3","S3",5200,4215.57663333334,984.423366666662
1738,"S4","S4",249,537.493666666667,-288.493666666667
1738,"S4","S4",489,717.597166666666,-228.597166666666
1738,"S4","S4",727,799.324383333332,-72.3243833333323
1738,"S4","S4",989,1205.73906111111,-216.739061111112
1738,"S4","S4",1242,1958.23882777778,-716.238827777777
1738,"S4","S1",1738,2136.03207222222,-398.032072222223
1738,"S4","S3",1738,2109.54057222222,-371.540572222225
1738,"S4","S4",1738,2239.44532777778,-501.445327777777
1738,"S4","S5",1738,1919.74562222222,-181.745622222224
1738,"S4","S4",1980,2302.40552777778,-322.405527777779
