numBtSamps,numVarSplit,avgcvMSE,avgcvErrFrac
1500,28,621895.6493921641,1.810322524017792
2100,28,621817.8249877387,1.8100412805946877
3000,28,621310.7827555086,1.8067783668926425
600,29,621041.1303862464,1.8148564554407818
1500,29,621788.1336942505,1.8142616015718358
2100,29,621856.0072613123,1.8129363051625602
3000,29,622008.7495664179,1.8131660580686675
600,30,618687.0574133396,1.788383288045996
1500,30,619715.567904735,1.799035946240073
2100,30,619714.4367015084,1.798529081854298
3000,30,619689.4286211607,1.8019648043914342
600,31,621247.5695930627,1.8040021081153625
1500,31,620361.7589095902,1.8025174049206487
2100,31,619911.9546749004,1.8003044596234625
3000,31,619990.4079694779,1.8012649258505329
600,32,620130.735983097,1.793946225620708
1500,32,619061.5236134091,1.7923925610907547
2100,32,619175.2632630502,1.7989296860820405
3000,32,618837.1840945482,1.7995906858552726
600,33,622527.024340056,1.815314438016549
1500,33,620769.5466945233,1.804795166531827
2100,33,620005.0096180871,1.8004537393782447
3000,33,620720.2005637814,1.8067096335971737
600,34,621851.1630418382,1.8253197547280124
1500,34,620752.4855861401,1.8114159736169597
2100,34,620919.1466781849,1.810234217862941
3000,34,620170.7684988215,1.8078750111605926
600,35,623984.422047807,1.8214918107316356
1500,35,620398.8867573182,1.8070550056012153
2100,35,620614.6689677758,1.8032082028542498
3000,35,621306.4748695246,1.8059953977995198
600,36,619461.8793548988,1.798983772617697
1500,36,619822.916225966,1.8010752071419798
2100,36,620422.8777911803,1.80797185247132
3000,36,620348.6426305348,1.8082375633344727
600,37,620349.6162335479,1.7907580764215325
1500,37,620679.219734912,1.7995913144058815
2100,37,620420.139783151,1.8043725420833963
3000,37,620623.382439387,1.804196545780045
600,38,626601.2276617781,1.8265761062470747
1500,38,623097.8922255569,1.8186218628506676
2100,38,622263.4618652518,1.8102591382913462
3000,38,621547.5569181374,1.8100400825125136
600,39,622294.1189078736,1.8039748935363398
1500,39,622833.5741202489,1.800503198637111
2100,39,622790.8887608865,1.801514829457871
3000,39,622214.8884037407,1.802106505151517
600,40,622118.9310066397,1.7933471992935994
1500,40,622047.391812608,1.806178339375424
2100,40,622331.9343265495,1.8119872970436055
3000,40,622110.1470751012,1.8107290764017998
600,41,625176.4338889718,1.8128898511052483
1500,41,623804.9764000993,1.8183246107998277
2100,41,624037.5932573142,1.815448543269205
3000,41,623313.9756273604,1.8115684168180541
600,42,626273.4673271735,1.8247642837996085
1500,42,624247.2948895438,1.820850987658182
2100,42,623786.9730926031,1.8187387939229358
3000,42,622933.4209265315,1.8133379492254322
600,43,626770.3399504768,1.8403256324321913
1500,43,625413.2341790262,1.8245606256484765
2100,43,625390.6997243899,1.822652100822411
3000,43,624948.6624737035,1.8215227036059887
600,44,628019.9293917968,1.8321759017739965
1500,44,626062.4769603384,1.8254289620053437
2100,44,625568.4880889825,1.8230619328230429
3000,44,625545.7838089657,1.8222305004623705
600,45,626822.1897059804,1.8183462278222304
1500,45,626448.1102594871,1.819126526428512
2100,45,626273.552491871,1.8197896470207746
3000,45,625848.3699155968,1.8193667838395664
600,46,626827.6910996727,1.8163785909464436
1500,46,627582.8324611321,1.8211822195736938
2100,46,627747.8539321938,1.8185026132146995
3000,46,627591.9893418251,1.8181390378794886
600,47,627771.2839884481,1.8170412521578445
1500,47,628084.7297992674,1.8244383359030545
2100,47,627604.471426211,1.824224886571434
3000,47,627224.7023956329,1.821149204889913
600,48,631575.6702085895,1.8452789271132044
1500,48,629804.6106961919,1.829768429646387
2100,48,629974.0705793167,1.8320042908967233
3000,48,629274.4017020077,1.8336801140004586
600,49,631701.3409711112,1.8324074154115555
1500,49,630386.3242871483,1.8337097337342472
2100,49,630370.1175005224,1.8330616581999595
3000,49,629920.0121403137,1.8315280062280868
600,50,632825.0632107876,1.8398563389535443
1500,50,630759.1909133634,1.8291220692754304
2100,50,630597.4063806086,1.8317764237956293
3000,50,630303.6900398234,1.8304805675258242
600,51,631397.5703869088,1.8149850046034182
1500,51,631169.0718574016,1.819264003179998
2100,51,630687.5692754112,1.8217607487474918
3000,51,630422.467904033,1.826100338523264
600,52,636875.9713854241,1.8525865118008649
1500,52,634808.627940545,1.8443874131897748
2100,52,634327.0562697364,1.8408072519133782
3000,52,633618.6731443309,1.8417024873369328
600,53,634245.366226284,1.843667973987765
1500,53,633063.7767906585,1.8461760804500904
2100,53,633484.0823273001,1.8495025398154628
3000,53,633633.8006252892,1.8497308801272696
