"sampleName","taxon","type","degdays","counts","fracBySample"
"SARRRR1C13","f__Pirellulaceae","Rib",3388,197,0.0261065465147098
"SARRRR1C13","f__Planctomycetaceae","Rib",3388,166,0.0219984097535118
"SARRRR1C13","f__Polyangiaceae","Rib",3388,47,0.00622846541213888
"SARRRR1C13","f__Porphyromonadaceae","Rib",3388,0,0
"SARRRR1C13","f__Pseudomonadaceae","Rib",3388,5,0.00066260270341903
"SARRRR1C13","f__Rhodobacteraceae","Rib",3388,397,0.052610654651471
"SARRRR1C13","f__Rhodocyclaceae","Rib",3388,150,0.0198780811025709
"SARRRR1C13","f__Rhodospirillaceae","Rib",3388,110,0.0145772594752187
"SARRRR1C13","f__Rikenellaceae","Rib",3388,24,0.00318049297641134
"SARRRR1C13","f__Ruminococcaceae","Rib",3388,18,0.00238536973230851
"SARRRR1C13","f__Saprospiraceae","Rib",3388,53,0.00702358865624172
"SARRRR1C13","f__Sediment_4","Rib",3388,21,0.00278293135435993
"SARRRR1C13","f__Sinobacteraceae","Rib",3388,92,0.0121918897429102
"SARRRR1C13","f__Sphingomonadaceae","Rib",3388,160,0.021203286509409
"SARRRR1C13","f__Synechococcaceae","Rib",3388,215,0.0284919162470183
"SARRRR1C13","f__Syntrophomonadaceae","Rib",3388,47,0.00622846541213888
"SARRRR1C13","f__Thiotrichaceae","Rib",3388,10,0.00132520540683806
"SARRRR1C13","f__Veillonellaceae","Rib",3388,80,0.0106016432547045
"SARRRR1C13","f__Verrucomicrobiaceae","Rib",3388,74,0.00980652001060164
"SARRRR1C13","f__Weeksellaceae","Rib",3388,6,0.000795123244102836
"SARRRR1C13","f__Xanthomonadaceae","Rib",3388,89,0.0117943281208587
"SARRRR1C13","Rare","Rib",3388,836,0.110787172011662
"SARRRR1C15","f__Aeromonadaceae","Rib",3949,39,0.00416666666666667
"SARRRR1C15","f__Bacteroidaceae","Rib",3949,0,0
"SARRRR1C15","f__Bradyrhizobiaceae","Rib",3949,4,0.000427350427350427
"SARRRR1C15","f__Campylobacteraceae","Rib",3949,39,0.00416666666666667
"SARRRR1C15","f__Carnobacteriaceae","Rib",3949,1,0.000106837606837607
"SARRRR1C15","f__Chitinophagaceae","Rib",3949,272,0.0290598290598291
"SARRRR1C15","f__Chthoniobacteraceae","Rib",3949,208,0.0222222222222222
"SARRRR1C15","f__Clostridiaceae","Rib",3949,114,0.0121794871794872
"SARRRR1C15","f__Comamonadaceae","Rib",3949,772,0.0824786324786325
"SARRRR1C15","f__Crenotrichaceae","Rib",3949,113,0.0120726495726496
"SARRRR1C15","f__Desulfobacteraceae","Rib",3949,174,0.0185897435897436
"SARRRR1C15","f__Desulfobulbaceae","Rib",3949,86,0.00918803418803419
"SARRRR1C15","f__Desulfovibrionaceae","Rib",3949,159,0.0169871794871795
"SARRRR1C15","f__Ellin6075","Rib",3949,28,0.00299145299145299
"SARRRR1C15","f__Enterobacteriaceae","Rib",3949,13,0.00138888888888889
"SARRRR1C15","f__Flavobacteriaceae","Rib",3949,110,0.0117521367521368
"SARRRR1C15","f__Gemmataceae","Rib",3949,128,0.0136752136752137
"SARRRR1C15","f__Haliangiaceae","Rib",3949,40,0.00427350427350427
"SARRRR1C15","f__Holophagaceae","Rib",3949,1602,0.171153846153846
"SARRRR1C15","f__Hyphomicrobiaceae","Rib",3949,60,0.00641025641025641
"SARRRR1C15","f__Isosphaeraceae","Rib",3949,51,0.00544871794871795
"SARRRR1C15","f__Listeriaceae","Rib",3949,0,0
"SARRRR1C15","f__Methylococcaceae","Rib",3949,190,0.0202991452991453
"SARRRR1C15","f__mitochondria","Rib",3949,363,0.0387820512820513
"SARRRR1C15","f__Moraxellaceae","Rib",3949,20,0.00213675213675214
"SARRRR1C15","f__Neisseriaceae","Rib",3949,12,0.00128205128205128
"SARRRR1C15","f__Nitrospiraceae","Rib",3949,69,0.00737179487179487
"SARRRR1C15","f__Peptococcaceae","Rib",3949,0,0
"SARRRR1C15","f__Pirellulaceae","Rib",3949,254,0.0271367521367521
"SARRRR1C15","f__Planctomycetaceae","Rib",3949,119,0.0127136752136752
"SARRRR1C15","f__Polyangiaceae","Rib",3949,157,0.0167735042735043
"SARRRR1C15","f__Porphyromonadaceae","Rib",3949,8,0.000854700854700855
"SARRRR1C15","f__Pseudomonadaceae","Rib",3949,47,0.00502136752136752
"SARRRR1C15","f__Rhodobacteraceae","Rib",3949,273,0.0291666666666667
"SARRRR1C15","f__Rhodocyclaceae","Rib",3949,806,0.0861111111111111
"SARRRR1C15","f__Rhodospirillaceae","Rib",3949,58,0.0061965811965812
"SARRRR1C15","f__Rikenellaceae","Rib",3949,4,0.000427350427350427
"SARRRR1C15","f__Ruminococcaceae","Rib",3949,317,0.0338675213675214
"SARRRR1C15","f__Saprospiraceae","Rib",3949,114,0.0121794871794872
"SARRRR1C15","f__Sediment_4","Rib",3949,116,0.0123931623931624
"SARRRR1C15","f__Sinobacteraceae","Rib",3949,191,0.0204059829059829
"SARRRR1C15","f__Sphingomonadaceae","Rib",3949,273,0.0291666666666667
"SARRRR1C15","f__Synechococcaceae","Rib",3949,313,0.0334401709401709
"SARRRR1C15","f__Syntrophomonadaceae","Rib",3949,256,0.0273504273504274
"SARRRR1C15","f__Thiotrichaceae","Rib",3949,132,0.0141025641025641
"SARRRR1C15","f__Veillonellaceae","Rib",3949,46,0.00491452991452991
"SARRRR1C15","f__Verrucomicrobiaceae","Rib",3949,87,0.00929487179487179
"SARRRR1C15","f__Weeksellaceae","Rib",3949,43,0.00459401709401709
"SARRRR1C15","f__Xanthomonadaceae","Rib",3949,108,0.0115384615384615
"SARRRR1C15","Rare","Rib",3949,971,0.103739316239316
"SARRRR1C2","f__Aeromonadaceae","Rib",516,126,0.010337189269013
"SARRRR1C2","f__Bacteroidaceae","Rib",516,547,0.0448765280170646
"SARRRR1C2","f__Bradyrhizobiaceae","Rib",516,2,0.000164082369349413
"SARRRR1C2","f__Campylobacteraceae","Rib",516,71,0.00582492411190418
"SARRRR1C2","f__Carnobacteriaceae","Rib",516,36,0.00295348264828944
"SARRRR1C2","f__Chitinophagaceae","Rib",516,18,0.00147674132414472
"SARRRR1C2","f__Chthoniobacteraceae","Rib",516,28,0.00229715317089179
"SARRRR1C2","f__Clostridiaceae","Rib",516,5808,0.476495200590697
"SARRRR1C2","f__Comamonadaceae","Rib",516,248,0.0203462137993273
"SARRRR1C2","f__Crenotrichaceae","Rib",516,0,0
"SARRRR1C2","f__Desulfobacteraceae","Rib",516,3,0.00024612355402412
"SARRRR1C2","f__Desulfobulbaceae","Rib",516,29,0.00237919435556649
"SARRRR1C2","f__Desulfovibrionaceae","Rib",516,40,0.00328164738698827
"SARRRR1C2","f__Ellin6075","Rib",516,1,8.20411846747067e-05
"SARRRR1C2","f__Enterobacteriaceae","Rib",516,652,0.0534908524079088
"SARRRR1C2","f__Flavobacteriaceae","Rib",516,68,0.00557880055788006
