"dayOmit","scapnumOmit","scapnumactual","yactual","yhat","resid"
4527,"1","1",489,676.265027777775,-187.265027777775
4527,"1","1",989,1463.43243888889,-474.432438888891
4527,"1","1",1490,1545.01838333334,-55.0183833333354
4527,"1","1",1980,1886.2107,93.7892999999999
4527,"1","1",2496,2356.84461666666,139.155383333335
4527,"1","1",3103,3065.56396666666,37.4360333333352
4527,"1","1",3434,2808.03622222222,625.963777777777
4527,"1","1",3962,3457.90265555555,504.097344444446
4527,"1","1",4527,2895.86570555556,1631.13429444444
4527,"1","2",4527,3480.63773888889,1046.36226111111
4527,"2","2",0,1291.64342777778,-1291.64342777778
4527,"2","2",489,993.630433333335,-504.630433333335
4527,"2","2",989,1245.67552222222,-256.675522222223
4527,"2","2",1490,1519.72910555556,-29.7291055555588
4527,"2","2",1980,2486.53601666667,-506.53601666667
4527,"2","2",2496,2716.56879444445,-220.568794444445
4527,"2","2",3103,2935.50523333334,167.494766666662
4527,"2","2",3434,2729.69745,704.302549999996
4527,"2","2",3962,3320.87653333334,641.123466666662
4527,"2","1",4527,2680.27328333334,1846.72671666666
4527,"2","2",4527,3319.95677222222,1207.04322777778
