"dayOmit","ribnumOmit","ribnumactual","yactual","yhat","resid"
489,"R2","R5",489,724.949661111111,-235.949661111111
489,"R2","R2",727,859.485983333332,-132.485983333332
489,"R2","R2",989,1033.35157777778,-44.3515777777761
489,"R2","R2",1242,1965.87087777778,-723.870877777778
489,"R2","R2",1490,1651.37832777778,-161.378327777776
489,"R2","R2",1738,1693.06350555555,44.936494444446
489,"R2","R2",1980,1889.13335,90.8666500000011
489,"R2","R2",2224,2080.61215,143.387850000003
489,"R2","R2",2496,2306.55642777777,189.443572222227
489,"R2","R2",2784,2841.24118333333,-57.2411833333349
489,"R2","R2",3103,3051.84934444445,51.1506555555538
489,"R2","R2",3434,1961.69963333333,1472.30036666667
489,"R2","R2",3666,4089.91309444445,-423.913094444445
489,"R2","R2",3962,4076.06613888889,-114.066138888888
489,"R2","R2",4229,4315.93134444445,-86.931344444446
489,"R2","R2",4527,4000.91285555555,526.087144444449
489,"R2","R2",4863,4594.73880555556,268.261194444438
489,"R2","R2",5200,3814.29018888889,1385.70981111111
489,"R3","R3",249,385.226472222222,-136.226472222222
489,"R3","R1",489,680.403655555556,-191.403655555556
489,"R3","R2",489,581.784333333333,-92.7843333333334
489,"R3","R3",489,619.856811111111,-130.856811111111
489,"R3","R4",489,689.191905555556,-200.191905555556
489,"R3","R5",489,800.010711111112,-311.010711111112
489,"R3","R3",727,1090.97332222222,-363.973322222221
489,"R3","R3",989,1289.45478333333,-300.454783333334
489,"R3","R3",1242,1478.98773888889,-236.987738888888
489,"R3","R3",1490,1827.96157777778,-337.961577777777
489,"R3","R3",1738,1993.38316111111,-255.383161111112
489,"R3","R3",1980,1603.24921666667,376.750783333334
489,"R3","R3",2224,3310.5923,-1086.5923
489,"R3","R3",2496,2037.25561111111,458.744388888892
489,"R3","R3",2784,3350.83597777778,-566.83597777778
489,"R3","R3",3103,3295.68281111111,-192.682811111108
489,"R3","R3",3434,3282.91269444445,151.087305555552
489,"R3","R3",3666,3682.10003333333,-16.1000333333282
489,"R3","R3",3962,3912.76500555555,49.2349944444454
489,"R3","R3",4229,3904.26045,324.739550000003
489,"R3","R3",4527,3818.28303333334,708.716966666659
489,"R3","R3",4863,4302.21075,560.789249999995
489,"R3","R3",5200,3683.5140611111,1516.4859388889
489,"R4","R4",249,584.957027777778,-335.957027777778
489,"R4","R1",489,735.633833333333,-246.633833333333
489,"R4","R2",489,636.888305555555,-147.888305555555
489,"R4","R3",489,710.818944444444,-221.818944444444
489,"R4","R4",489,747.447566666667,-258.447566666667
489,"R4","R5",489,741.687766666667,-252.687766666667
489,"R4","R4",727,1032.72755,-305.72755
489,"R4","R4",989,980.046233333334,8.95376666666641
489,"R4","R4",1242,1577.16208888889,-335.16208888889
489,"R4","R4",1490,2097.94252222222,-607.94252222222
489,"R4","R4",1738,1909.73518888889,-171.735188888891
489,"R4","R4",1980,2125.59172222222,-145.59172222222
489,"R4","R4",2496,2040.50171666667,455.498283333333
489,"R4","R4",3103,3201.97358888889,-98.9735888888922
489,"R4","R4",3434,3264.09206666667,169.907933333332
489,"R4","R4",4229,3689.72932777778,539.270672222222
489,"R4","R4",4863,4633.84186666667,229.158133333325
489,"R4","R4",5200,4244.65091666667,955.349083333329
489,"R5","R5",249,507.425005555556,-258.425005555556
489,"R5","R1",489,707.540211111111,-218.540211111111
489,"R5","R2",489,595.598105555556,-106.598105555556
489,"R5","R3",489,649.181311111111,-160.181311111111
489,"R5","R4",489,726.972433333333,-237.972433333333
489,"R5","R5",489,728.61775,-239.61775
489,"R5","R5",1242,1613.10364444445,-371.103644444446
489,"R5","R5",1738,3242.51497777778,-1504.51497777778
489,"R5","R5",1980,1924.36959444444,55.6304055555554
489,"R5","R5",4863,4342.76097222223,520.239027777772
727,"R1","R1",249,540.625483333333,-291.625483333333
727,"R1","R1",489,733.845005555556,-244.845005555556
727,"R1","R1",727,1017.43568888889,-290.435688888889
727,"R1","R2",727,942.458105555556,-215.458105555556
727,"R1","R3",727,1324.94416111111,-597.944161111111
727,"R1","R4",727,1395.10812222222,-668.108122222224
727,"R1","R1",989,1695.3171,-706.317100000002
727,"R1","R1",1242,1531.82399444445,-289.823994444446
727,"R1","R1",1490,1480.49075555556,9.50924444444195
727,"R1","R1",1738,1746.09406666667,-8.09406666666837
727,"R1","R1",1980,1917.89805555555,62.1019444444453
727,"R1","R1",2224,2535.98383888888,-311.983838888884
727,"R1","R1",2496,4497.53236666667,-2001.53236666667
727,"R1","R1",2784,3310.10451111111,-526.104511111113
727,"R1","R1",3103,2859.61531666667,243.384683333334
727,"R1","R1",3434,4019.11667777777,-585.116677777773
727,"R1","R1",3666,4238.60507222222,-572.605072222223
727,"R1","R1",3962,4254.18832222221,-292.188322222214
727,"R1","R1",4229,4096.79765555555,132.202344444448
727,"R1","R1",4527,4256.87474999999,270.125250000009
727,"R1","R1",4863,4318.85903888889,544.140961111108
727,"R1","R1",5200,4355.2634,844.736599999997
727,"R2","R2",249,395.633522222222,-146.633522222222
727,"R2","R2",489,533.98355,-44.9835499999998
727,"R2","R1",727,989.635666666667,-262.635666666667
727,"R2","R2",727,1127.08631111111,-400.086311111112
727,"R2","R3",727,1400.64167777778,-673.641677777779
727,"R2","R4",727,1462.86246111111,-735.862461111111
727,"R2","R2",989,1049.12143888889,-60.1214388888895
727,"R2","R2",1242,1982.95473333333,-740.954733333333
727,"R2","R2",1490,1492.11134444444,-2.11134444444406
727,"R2","R2",1738,1655.62008888889,82.3799111111134
727,"R2","R2",1980,1907.25484444444,72.7451555555579
727,"R2","R2",2224,2117.05108888889,106.948911111115
727,"R2","R2",2496,2311.92292222222,184.077077777784
727,"R2","R2",2784,2857.70283888889,-73.7028388888903
727,"R2","R2",3103,3054.1386,48.861399999997
727,"R2","R2",3434,1959.98514444444,1474.01485555556
727,"R2","R2",3666,4099.29111666667,-433.291116666667
727,"R2","R2",3962,4070.51956111112,-108.519561111117
727,"R2","R2",4229,4321.20307777778,-92.2030777777809
727,"R2","R2",4527,4028.43724444444,498.562755555557
727,"R2","R2",4863,4568.63761666667,294.362383333335
727,"R2","R2",5200,3725.92039444444,1474.07960555556
727,"R3","R3",249,355.775044444444,-106.775044444444
727,"R3","R3",489,631.461233333333,-142.461233333333
727,"R3","R1",727,1000.44703333333,-273.447033333333
727,"R3","R2",727,1038.09139444444,-311.091394444444
727,"R3","R3",727,1276.73459444444,-549.734594444444
727,"R3","R4",727,1344.79125,-617.79125
727,"R3","R3",989,1368.28072222222,-379.280722222223
727,"R3","R3",1242,1450.53006111111,-208.530061111112
727,"R3","R3",1490,1860.24488888889,-370.24488888889
727,"R3","R3",1738,1964.6423,-226.642299999997
727,"R3","R3",1980,1613.82026111111,366.179738888887
727,"R3","R3",2224,3329.09009444444,-1105.09009444444
727,"R3","R3",2496,2051.98942222222,444.010577777779
727,"R3","R3",2784,3323.12767777778,-539.127677777777
727,"R3","R3",3103,3367.16562222222,-264.16562222222
727,"R3","R3",3434,3292.65685555556,141.343144444442
727,"R3","R3",3666,3728.99529444444,-62.9952944444403
727,"R3","R3",3962,3914.58465555555,47.4153444444491
727,"R3","R3",4229,3917.45436111111,311.54563888889
727,"R3","R3",4527,3768.30027222222,758.699727777777
727,"R3","R3",4863,4341.06434444445,521.935655555551
727,"R3","R3",5200,3705.60279444444,1494.39720555556
727,"R4","R4",249,400.000538888889,-151.000538888889
727,"R4","R4",489,830.992772222222,-341.992772222222
727,"R4","R1",727,990.158555555556,-263.158555555556
727,"R4","R2",727,1094.63973888889,-367.639738888889
727,"R4","R3",727,1278.62498888889,-551.624988888888
727,"R4","R4",727,1403.89587222222,-676.895872222222
727,"R4","R4",989,1066.01493333333,-77.0149333333336
727,"R4","R4",1242,1589.88219444444,-347.882194444443
727,"R4","R4",1490,2126.13662222223,-636.136622222226
727,"R4","R4",1738,2020.9312,-282.9312
727,"R4","R4",1980,2130.78055555556,-150.780555555557
727,"R4","R4",2496,2105.99514444444,390.004855555556
727,"R4","R4",3103,3201.86464444445,-98.8646444444475
727,"R4","R4",3434,3263.50793888889,170.49206111111
727,"R4","R4",4229,3779.00211111111,449.99788888889
727,"R4","R4",4863,4657.27325000002,205.726749999984
727,"R4","R4",5200,4284.42255000001,915.577449999993
989,"R1","R1",249,400.931416666666,-151.931416666666
989,"R1","R1",489,568.166088888889,-79.1660888888892
989,"R1","R1",727,686.404077777778,40.5959222222222
989,"R1","R1",989,1985.51621111111,-996.516211111109
989,"R1","R2",989,1664.02196666667,-675.021966666668
989,"R1","R3",989,1407.63928333333,-418.639283333335
989,"R1","R4",989,1187.57019444445,-198.570194444446
989,"R1","R1",1242,1452.42241666667,-210.422416666667
989,"R1","R1",1490,1608.52313888889,-118.523138888889
989,"R1","R1",1738,1631.5425,106.4575
989,"R1","R1",1980,1568.94242777778,411.057572222223
989,"R1","R1",2224,2536.88238888889,-312.882388888886
989,"R1","R1",2496,4246.27616666667,-1750.27616666667
989,"R1","R1",2784,3320.05682777778,-536.056827777778
989,"R1","R1",3103,2889.67628333333,213.323716666666
989,"R1","R1",3434,3961.37003333333,-527.370033333331
989,"R1","R1",3666,4144.03378888889,-478.03378888889
989,"R1","R1",3962,4253.09195,-291.091949999996
989,"R1","R1",4229,4108.87193333333,120.128066666672
989,"R1","R1",4527,4012.63973333333,514.360266666673
989,"R1","R1",4863,4321.76865555555,541.231344444447
989,"R1","R1",5200,4438.80191111112,761.198088888882
989,"R2","R2",249,366.336372222222,-117.336372222222
989,"R2","R2",489,501.419977777778,-12.4199777777775
989,"R2","R2",727,706.556816666667,20.443183333333
989,"R2","R1",989,1772.15828888889,-783.158288888892
989,"R2","R2",989,1090.79492222222,-101.794922222225
989,"R2","R3",989,1140.40141111111,-151.401411111113
989,"R2","R4",989,975.667850000002,13.3321499999983
989,"R2","R2",1242,1844.78761666667,-602.787616666669
989,"R2","R2",1490,1812.01152777778,-322.01152777778
989,"R2","R2",1738,1711.48798888889,26.5120111111105
989,"R2","R2",1980,1913.15680555556,66.8431944444444
989,"R2","R2",2224,2125.92225555555,98.0777444444461
989,"R2","R2",2496,2322.12364444444,173.876355555557
989,"R2","R2",2784,2855.83328888889,-71.8332888888926
989,"R2","R2",3103,3067.69692222222,35.3030777777763
989,"R2","R2",3434,2001.94371111111,1432.05628888889
989,"R2","R2",3666,4125.48656666667,-459.486566666667
989,"R2","R2",3962,4048.55816666667,-86.5581666666662
989,"R2","R2",4229,4344.10654444445,-115.106544444448
989,"R2","R2",4527,3999.34906111111,527.650938888887
989,"R2","R2",4863,4584.14437222223,278.855627777774
989,"R2","R2",5200,3773.71606111111,1426.28393888889
989,"R3","R3",249,318.223433333333,-69.2234333333331
989,"R3","R3",489,529.753783333334,-40.7537833333336
989,"R3","R3",727,1383.00148333333,-656.001483333335
989,"R3","R1",989,2063.34943888889,-1074.34943888889
989,"R3","R2",989,1545.63805555556,-556.638055555556
989,"R3","R3",989,1581.63238333333,-592.632383333333
989,"R3","R4",989,1244.67243888889,-255.672438888889
989,"R3","R3",1242,1448.77369444444,-206.773694444445
989,"R3","R3",1490,2047.58035,-557.580349999997
989,"R3","R3",1738,2099.54711111111,-361.547111111113
989,"R3","R3",1980,1684.03781666667,295.962183333334
989,"R3","R3",2224,3214.05728888889,-990.057288888893
989,"R3","R3",2496,2127.01078888889,368.989211111107
989,"R3","R3",2784,3252.70282777778,-468.702827777781
989,"R3","R3",3103,3239.13222777778,-136.13222777778
989,"R3","R3",3434,3223.11705555556,210.882944444442
989,"R3","R3",3666,3770.31487222223,-104.314872222225
989,"R3","R3",3962,3953.78043888889,8.21956111111376
989,"R3","R3",4229,3871.55863333333,357.441366666668
989,"R3","R3",4527,3867.04292777778,659.957072222219
989,"R3","R3",4863,4387.00732777778,475.992672222215
989,"R3","R3",5200,3744.09221111111,1455.90778888889
989,"R4","R4",249,401.487977777778,-152.487977777778
989,"R4","R4",489,583.054455555556,-94.0544555555557
989,"R4","R4",727,1204.62110555556,-477.621105555558
989,"R4","R1",989,2024.63493333333,-1035.63493333333
989,"R4","R2",989,1246.82332777778,-257.823327777779
989,"R4","R3",989,1531.97228333333,-542.972283333334
989,"R4","R4",989,1012.37167222222,-23.3716722222234
989,"R4","R4",1242,1524.65701666667,-282.657016666669
989,"R4","R4",1490,2208.94756666667,-718.947566666667
989,"R4","R4",1738,2004.00398888889,-266.003988888891
989,"R4","R4",1980,2176.18032777778,-196.180327777778
989,"R4","R4",2496,2165.64430555556,330.355694444444
989,"R4","R4",3103,3196.95279444445,-93.9527944444512
989,"R4","R4",3434,3239.02587222223,194.974127777773
989,"R4","R4",4229,3576.32788888889,652.672111111111
989,"R4","R4",4863,4654.23593888889,208.764061111106
989,"R4","R4",5200,4279.85623333334,920.143766666663
1242,"R1","R1",249,432.500716666667,-183.500716666667
1242,"R1","R1",489,572.1553,-83.1552999999999
1242,"R1","R1",727,756.849411111111,-29.8494111111114
1242,"R1","R1",989,1733.21542222222,-744.215422222223
1242,"R1","R1",1242,1947.92118888889,-705.921188888889
1242,"R1","R2",1242,2890.30755555556,-1648.30755555556
1242,"R1","R3",1242,1993.53328333333,-751.533283333333
1242,"R1","R4",1242,2067.67354444444,-825.673544444443
1242,"R1","R5",1242,1772.30503333333,-530.305033333334
1242,"R1","R1",1490,1540.52768888889,-50.5276888888882
1242,"R1","R1",1738,1805.03562222222,-67.0356222222215
1242,"R1","R1",1980,1867.21017777778,112.789822222225
1242,"R1","R1",2224,2565.07208888888,-341.072088888885
1242,"R1","R1",2496,4593.91036111112,-2097.91036111112
1242,"R1","R1",2784,3190.73735555555,-406.73735555555
1242,"R1","R1",3103,2859.72692222222,243.273077777782
1242,"R1","R1",3434,4040.61364444444,-606.613644444441
1242,"R1","R1",3666,4270.59345555555,-604.593455555554
1242,"R1","R1",3962,4252.70101111111,-290.701011111108
1242,"R1","R1",4229,4133.21473333333,95.7852666666677
1242,"R1","R1",4527,4333.31036111111,193.689638888894
1242,"R1","R1",4863,4354.11266666667,508.887333333327
1242,"R1","R1",5200,4492.34321111112,707.656788888885
1242,"R2","R2",249,360.308727777778,-111.308727777778
1242,"R2","R2",489,461.348011111111,27.6519888888889
1242,"R2","R2",727,821.574088888888,-94.5740888888884
1242,"R2","R2",989,947.778205555555,41.2217944444453
1242,"R2","R1",1242,1895.96996111111,-653.969961111112
1242,"R2","R2",1242,2280.82992777778,-1038.82992777778
1242,"R2","R3",1242,1909.26328888889,-667.263288888888
1242,"R2","R4",1242,1945.41182222222,-703.411822222221
1242,"R2","R5",1242,1676.17587777778,-434.175877777779
1242,"R2","R2",1490,1640.48212222222,-150.482122222224
1242,"R2","R2",1738,1745.17260555555,-7.17260555555481
1242,"R2","R2",1980,2034.40131111111,-54.4013111111103
1242,"R2","R2",2224,1999.16301666667,224.836983333333
1242,"R2","R2",2496,2381.4937,114.506300000005
1242,"R2","R2",2784,2864.55973888889,-80.5597388888868
1242,"R2","R2",3103,3045.11027222222,57.8897277777778
1242,"R2","R2",3434,1979.09924444444,1454.90075555556
1242,"R2","R2",3666,4117.16123333333,-451.161233333332
1242,"R2","R2",3962,4056.94782777778,-94.9478277777812
1242,"R2","R2",4229,4338.63105555556,-109.63105555556
1242,"R2","R2",4527,4037.26251111111,489.737488888893
1242,"R2","R2",4863,4603.46056111111,259.539438888889
1242,"R2","R2",5200,3742.26716666666,1457.73283333334
1242,"R3","R3",249,310.28215,-61.2821499999999
1242,"R3","R3",489,575.973533333333,-86.9735333333329
1242,"R3","R3",727,1013.44594444444,-286.445944444443
1242,"R3","R3",989,1053.29515,-64.2951499999988
1242,"R3","R1",1242,2039.60686111111,-797.60686111111
1242,"R3","R2",1242,2578.44687222222,-1336.44687222222
1242,"R3","R3",1242,1979.79439444444,-737.794394444445
1242,"R3","R4",1242,2032.93209444444,-790.932094444444
1242,"R3","R5",1242,1814.10698333333,-572.106983333332
1242,"R3","R3",1490,2326.89511111111,-836.895111111111
1242,"R3","R3",1738,1931.26853333333,-193.268533333332
1242,"R3","R3",1980,1936.6132,43.3868000000002
1242,"R3","R3",2224,3208.42543333334,-984.425433333336
1242,"R3","R3",2496,2067.07436666667,428.925633333331
1242,"R3","R3",2784,3102.52587222222,-318.525872222224
1242,"R3","R3",3103,3187.46551666667,-84.4655166666657
1242,"R3","R3",3434,3298.04731666667,135.95268333333
1242,"R3","R3",3666,3649.64627777778,16.3537222222244
1242,"R3","R3",3962,4025.43307222222,-63.4330722222185
1242,"R3","R3",4229,4001.45183333333,227.548166666666
1242,"R3","R3",4527,3581.26993333334,945.730066666664
1242,"R3","R3",4863,4108.83013333334,754.169866666662
1242,"R3","R3",5200,3632.01837777778,1567.98162222222
1242,"R4","R4",249,446.667144444445,-197.667144444445
1242,"R4","R4",489,579.936633333333,-90.9366333333332
1242,"R4","R4",727,944.288911111109,-217.288911111109
1242,"R4","R4",989,874.106699999999,114.893300000001
1242,"R4","R1",1242,2148.54763333333,-906.547633333331
1242,"R4","R2",1242,2756.14794444444,-1514.14794444444
1242,"R4","R3",1242,2250.76638333333,-1008.76638333333
1242,"R4","R4",1242,2236.61473333333,-994.614733333332
1242,"R4","R5",1242,1751.16545,-509.165449999997
1242,"R4","R4",1490,2624.64958888889,-1134.64958888889
1242,"R4","R4",1738,1966.17558333333,-228.175583333332
1242,"R4","R4",1980,2376.94690555556,-396.946905555555
1242,"R4","R4",2496,2357.61013888889,138.389861111112
1242,"R4","R4",3103,3171.27595555556,-68.2759555555594
1242,"R4","R4",3434,3123.64471111112,310.355288888885
1242,"R4","R4",4229,3907.13406111111,321.865938888894
1242,"R4","R4",4863,4653.63077222223,209.369227777775
1242,"R4","R4",5200,4347.41549444445,852.584505555555
1242,"R5","R5",249,508.464694444444,-259.464694444444
1242,"R5","R5",489,603.761733333333,-114.761733333333
1242,"R5","R1",1242,2021.44261666666,-779.442616666664
1242,"R5","R2",1242,2708.92373888889,-1466.92373888889
1242,"R5","R3",1242,2025.98175555555,-783.981755555552
1242,"R5","R4",1242,2122.10325,-880.103249999997
1242,"R5","R5",1242,1716.94844444444,-474.948444444443
1242,"R5","R5",1738,3319.23483333333,-1581.23483333333
1242,"R5","R5",1980,2403.54577777778,-423.545777777775
1242,"R5","R5",4863,4358.11330555556,504.886694444436
1490,"R1","R1",249,464.808094444444,-215.808094444444
1490,"R1","R1",489,576.940383333334,-87.9403833333336
1490,"R1","R1",727,793.264272222223,-66.2642722222229
1490,"R1","R1",989,1684.87695555556,-695.876955555559
1490,"R1","R1",1242,1493.37181111111,-251.371811111112
1490,"R1","R1",1490,1614.52531111111,-124.525311111115
1490,"R1","R2",1490,1907.00868888889,-417.00868888889
1490,"R1","R3",1490,2177.30112222222,-687.301122222223
1490,"R1","R4",1490,2098.64747222222,-608.647472222222
1490,"R1","R1",1738,1619.86955,118.13045
1490,"R1","R1",1980,1973.55246666666,6.44753333333597
1490,"R1","R1",2224,2561.94918333333,-337.94918333333
1490,"R1","R1",2496,4401.37974444445,-1905.37974444445
1490,"R1","R1",2784,3176.94371666667,-392.943716666673
1490,"R1","R1",3103,2887.79471666667,215.205283333333
1490,"R1","R1",3434,4058.51156111112,-624.511561111115
1490,"R1","R1",3666,4195.72642222222,-529.726422222218
1490,"R1","R1",3962,4264.31494999999,-302.314949999994
1490,"R1","R1",4229,4115.88906666666,113.11093333334
1490,"R1","R1",4527,4194.33077222222,332.66922777778
1490,"R1","R1",4863,4338.23095555555,524.76904444445
1490,"R1","R1",5200,4494.88783333334,705.11216666666
1490,"R2","R2",249,366.726261111111,-117.726261111111
1490,"R2","R2",489,476.310955555556,12.6890444444442
1490,"R2","R2",727,791.359888888889,-64.359888888889
1490,"R2","R2",989,1004.31786666667,-15.3178666666665
1490,"R2","R2",1242,2184.62733333333,-942.627333333333
1490,"R2","R1",1490,1364.61431111111,125.385688888889
1490,"R2","R2",1490,1532.71832777778,-42.7183277777779
1490,"R2","R3",1490,1817.75185555556,-327.751855555555
1490,"R2","R4",1490,2040.52525,-550.525249999998
1490,"R2","R2",1738,1716.4067,21.5933000000007
1490,"R2","R2",1980,1780.83077222222,199.169227777779
1490,"R2","R2",2224,2050.1015,173.898500000002
1490,"R2","R2",2496,2304.28056111111,191.719438888891
1490,"R2","R2",2784,2840.35612777778,-56.3561277777794
1490,"R2","R2",3103,3095.29727222223,7.70272777777427
1490,"R2","R2",3434,2005.06233333333,1428.93766666667
1490,"R2","R2",3666,4093.11676111112,-427.116761111115
1490,"R2","R2",3962,4047.64663333333,-85.6466333333333
1490,"R2","R2",4229,4325.97512777778,-96.9751277777832
1490,"R2","R2",4527,4005.25937222222,521.74062777778
1490,"R2","R2",4863,4583.62909444445,279.370905555554
1490,"R2","R2",5200,3822.74877777778,1377.25122222222
1490,"R3","R3",249,323.663583333333,-74.6635833333333
1490,"R3","R3",489,574.397105555556,-85.3971055555559
1490,"R3","R3",727,1096.50242777778,-369.502427777778
1490,"R3","R3",989,1408.54168888889,-419.541688888892
