"dayOmit","scapnumOmit","scapnumactual","yactual","yhat","resid"
2496,"1","2",2496,2792.36178333333,-296.361783333331
2496,"1","3",2496,3329.95767222222,-833.957672222218
2496,"1","1",3103,3412.28325,-309.28325
2496,"1","1",3434,2744.27970555555,689.720294444446
2496,"1","1",3962,3907.8272,54.1727999999976
2496,"1","1",4527,2835.22602222222,1691.77397777778
2496,"2","2",489,1087.45983888889,-598.459838888889
2496,"2","2",989,1203.34817777778,-214.348177777777
2496,"2","2",1490,1545.40030555555,-55.4003055555536
2496,"2","2",1980,2411.94431111111,-431.944311111109
2496,"2","1",2496,3043.56684444444,-547.566844444442
2496,"2","2",2496,3094.76382222222,-598.763822222221
2496,"2","3",2496,3422.94442222222,-926.944422222221
2496,"2","2",3103,3408.76511666667,-305.765116666667
2496,"2","2",3434,3133.42337222222,300.576627777779
2496,"2","2",3962,3784.96037777778,177.039622222224
2496,"2","2",4527,3664.57911666667,862.420883333335
2496,"3","3",489,940.314255555554,-451.314255555554
2496,"3","3",989,1203.67022777778,-214.670227777779
2496,"3","3",1490,1553.70927222222,-63.709272222223
2496,"3","3",1980,1925.71602222222,54.2839777777785
2496,"3","1",2496,2866.62662222222,-370.626622222221
2496,"3","2",2496,2802.12792777778,-306.127927777777
2496,"3","3",2496,3065.86835555556,-569.868355555559
2496,"3","3",3103,3330.26216666667,-227.262166666667
2496,"3","3",3434,3383.90747222222,50.0925277777769
2496,"3","3",3962,3457.35177777778,504.648222222221
3103,"1","1",489,1050.15659444445,-561.156594444445
3103,"1","1",989,1301.00560555556,-312.005605555558
3103,"1","1",1490,1185.09270555556,304.907294444442
3103,"1","1",1980,1943.40889444445,36.5911055555528
3103,"1","1",2496,2315.73904444445,180.260955555551
3103,"1","1",3103,2792.4958,310.504199999998
3103,"1","2",3103,2674.66021111111,428.339788888888
3103,"1","3",3103,2857.24995,245.750049999997
3103,"1","1",3434,2365.36580555556,1068.63419444444
3103,"1","1",3962,3614.12962222223,347.870377777766
3103,"1","1",4527,3193.20131666668,1333.79868333332
3103,"2","2",489,1019.98976111111,-530.989761111112
3103,"2","2",989,1900.77975555555,-911.779755555555
3103,"2","2",1490,1993.72587777778,-503.725877777777
3103,"2","2",1980,2036.25255,-56.2525500000013
3103,"2","2",2496,2223.70501666667,272.29498333333
3103,"2","1",3103,2678.26158888889,424.73841111111
3103,"2","2",3103,2608.36991111111,494.630088888889
3103,"2","3",3103,2995.99132222222,107.008677777776
3103,"2","2",3434,2841.83633333333,592.163666666667
3103,"2","2",3962,3463.23273333335,498.767266666653
3103,"2","2",4527,3454.71448333335,1072.28551666665
3103,"3","3",489,953.816955555555,-464.816955555555
3103,"3","3",989,1397.40838888889,-408.40838888889
3103,"3","3",1490,1588.16719444445,-98.1671944444508
3103,"3","3",1980,2020.8399,-40.8399000000036
3103,"3","3",2496,2968.89248888889,-472.89248888889
3103,"3","1",3103,3137.68606111112,-34.6860611111192
3103,"3","2",3103,3052.50942777778,50.4905722222175
3103,"3","3",3103,3334.88980555556,-231.889805555563
3103,"3","3",3434,3405.97642222224,28.0235777777607
3103,"3","3",3962,3364.7459888889,597.2540111111
3434,"1","1",489,1015.43262222222,-526.432622222223
3434,"1","1",989,1278.80203888889,-289.802038888891
3434,"1","1",1490,1233.81057777778,256.189422222221
3434,"1","1",1980,1959.81618888889,20.1838111111097
3434,"1","1",2496,2457.45046111111,38.5495388888862
3434,"1","1",3103,2998.91843888889,104.081561111107
3434,"1","1",3434,2536.30429444445,897.695705555551
3434,"1","2",3434,2631.42876111112,802.571238888882
3434,"1","3",3434,2947.28284444445,486.71715555555
3434,"1","1",3962,3597.77442777778,364.225572222218
3434,"1","1",4527,2841.37033333334,1685.62966666666
3434,"2","2",489,994.954422222224,-505.954422222224
3434,"2","2",989,1605.27736111111,-616.277361111113
3434,"2","2",1490,1860.71166111111,-370.711661111113
3434,"2","2",1980,2119.7846,-139.784600000001
3434,"2","2",2496,2275.18925,220.810749999997
3434,"2","2",3103,2652.05299444445,450.947005555553
3434,"2","1",3434,2501.87340555556,932.126594444438
3434,"2","2",3434,2713.98106111112,720.018938888882
3434,"2","3",3434,2994.43931666667,439.560683333332
3434,"2","2",3962,3417.75601666668,544.243983333324
3434,"2","2",4527,3468.98122222223,1058.01877777777
3434,"3","3",489,946.317950000001,-457.317950000001
3434,"3","3",989,1231.28454444445,-242.284544444445
3434,"3","3",1490,1591.15318333334,-101.153183333335
3434,"3","3",1980,2211.67006666667,-231.67006666667
3434,"3","3",2496,2689.16121666667,-193.161216666672
3434,"3","3",3103,2837.04232222223,265.95767777777
3434,"3","1",3434,2476.95638888889,957.043611111105
3434,"3","2",3434,2606.82622222223,827.17377777777
3434,"3","3",3434,2857.91530555556,576.084694444437
3434,"3","3",3962,3247.19551666666,714.804483333336
3962,"1","1",489,1000.44318888889,-511.443188888889
3962,"1","1",989,1340.74012777778,-351.74012777778
3962,"1","1",1490,1275.43822222222,214.561777777776
3962,"1","1",1980,2066.85618333333,-86.8561833333338
3962,"1","1",2496,2454.67342777778,41.3265722222209
3962,"1","1",3103,3056.77323333334,46.2267666666644
3962,"1","1",3434,2670.17691666667,763.823083333334
3962,"1","1",3962,3042.93512222222,919.064877777777
3962,"1","2",3962,3196.48613888889,765.513861111109
3962,"1","3",3962,2711.46549444444,1250.53450555556
3962,"1","1",4527,2422.84136111111,2104.15863888889
3962,"2","2",489,1021.85301111111,-532.853011111111
3962,"2","2",989,1487.88172777778,-498.881727777778
3962,"2","2",1490,1693.42002222222,-203.420022222223
3962,"2","2",1980,2200.21960555555,-220.219605555555
3962,"2","2",2496,2471.47056666666,24.5294333333372
3962,"2","2",3103,2741.90156111111,361.098438888891
3962,"2","2",3434,3003.30306666666,430.696933333338
3962,"2","1",3962,3195.66344444444,766.33655555556
3962,"2","2",3962,3156.39829999999,805.601700000006
3962,"2","3",3962,3002.28,959.720000000004
3962,"2","2",4527,3113.93696111111,1413.06303888889
3962,"3","3",489,947.911944444444,-458.911944444444
3962,"3","3",989,1309.02881666667,-320.028816666667
3962,"3","3",1490,1543.8247,-53.8247000000024
3962,"3","3",1980,2009.10944444445,-29.1094444444466
3962,"3","3",2496,2951.41209444445,-455.412094444449
3962,"3","3",3103,3237.73061111111,-134.73061111111
3962,"3","3",3434,3227.36601111111,206.633988888888
3962,"3","1",3962,3882.12251111111,79.8774888888915
3962,"3","2",3962,3854.44387777778,107.556122222222
3962,"3","3",3962,3373.49997777778,588.500022222219
4527,"1","1",489,1018.01226666667,-529.012266666667
4527,"1","1",989,1319.07583333334,-330.075833333335
4527,"1","1",1490,1391.51516666667,98.4848333333314
4527,"1","1",1980,1815.22718888889,164.772811111109
4527,"1","1",2496,2580.30791666667,-84.3079166666657
4527,"1","1",3103,3043.61123888889,59.388761111109
4527,"1","1",3434,2680.51544444444,753.484555555556
4527,"1","1",3962,3429.25375,532.746250000001
4527,"1","1",4527,2687.78763333333,1839.21236666667
4527,"1","2",4527,3467.98498333333,1059.01501666667
4527,"2","2",489,1035.82686666667,-546.826866666668
4527,"2","2",989,1377.65707222222,-388.657072222223
4527,"2","2",1490,1569.13817777778,-79.1381777777776
